date,iso3,yield,spread
2014-10-01,SGP,2.29145,-0.01264090909090898
2014-11-01,SGP,2.3089,-0.016655555555555424
2014-12-01,SGP,2.249695652173913,0.0424229249011856
2015-01-01,SGP,2.014590909090909,0.1330909090909087
2015-02-01,SGP,2.12315,0.14926111111111084
2015-03-01,SGP,2.358714285714286,0.3159870129870135
2015-04-01,SGP,2.1357272727272725,0.20072727272727242
2015-05-01,SGP,2.3544285714285715,0.1569285714285713
2015-06-01,SGP,2.6327619047619044,0.26912554112554066
2015-07-01,SGP,2.6438636363636365,0.31931818181818183
2015-08-01,SGP,2.6252,0.4580571428571427
2015-09-01,SGP,2.7643,0.5914428571428569
2015-10-01,SGP,2.4338571428571427,0.3638571428571429
2015-11-01,SGP,2.5752380952380953,0.3120802005012533
2015-12-01,SGP,2.505055555555556,0.26232828282828313
2016-01-01,SGP,2.4425,0.3572368421052632
2016-02-01,SGP,2.1738571428571425,0.3943571428571424
2016-03-01,SGP,2.083173913043478,0.19408300395256894
2016-04-01,SGP,1.9396666666666664,0.13442857142857134
2016-05-01,SGP,2.0525454545454545,0.24635497835497833
2016-06-01,SGP,2.0279090909090907,0.3838181818181814
2016-07-01,SGP,1.7551904761904762,0.2511904761904762
2016-08-01,SGP,1.7878181818181818,0.23129644268774685
2016-09-01,SGP,1.791818181818182,0.16134199134199134
2016-10-01,SGP,1.8709999999999998,0.10649999999999982
2016-11-01,SGP,2.1762272727272727,0.03422727272727233
2016-12-01,SGP,2.436,-0.0559047619047619
2017-01-01,SGP,2.3804545454545454,-0.05204545454545473
2017-02-01,SGP,2.2681428571428572,-0.15080451127819527
2017-03-01,SGP,2.320227272727273,-0.16151185770750986
2017-04-01,SGP,2.15935,-0.13801842105263162
2017-05-01,SGP,2.1234782608695655,-0.18015810276679822
2017-06-01,SGP,2.0559545454545454,-0.13086363636363663
2017-07-01,SGP,2.1195238095238094,-0.1984761904761907
2017-08-01,SGP,2.1218695652173913,-0.08726086956521728
