Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGITA10D,Italy 10-year Government Bond Yield (with GFD Extension),Government Bond Yields,Italy Lira (Euro from 01/01/1999),Italy,,,,,,,Percent per Annum,Units,Stock,none,Annual From Dec 1310 To Nov 1807<BR>Monthly From Dec 1807 To Nov 1983<BR>Weekly From Dec 1983 To Dec 1988<BR>Daily From Jan 1989 To Jul 2025<BR>,"Sources: Paul Schmelzing, Eight Centuries of Global Real interest Rates, R-G, and the 'suprasecular' decline, 1311-2018,' Bank of England Staff Working Paper No. 845; The Economist (1863-1914), La Riforma Sociale (1900-1923), League of Nations (1924-45), Bruno Bianchi, Appendice statistica: Il rendimento del consolidato dal 1862 al 1946, Capitale Industriale e Capitale Finanziario: Il Caso Italiano, Bologna: Societa Editrice il Mulino, 1979; Banca d'Italia, Bolletino (1946-) Notes: Annual data from 1310 to 1806 is taking from Schmelzing. Naples 6% Consolidated Bond traded in Amsterdam (BGNAP6-AM) is used from November 1807 to January 1814, the Naples 5% Bond traded in Amsterdam (BGNAP5-AM) is used from February 1814 to December 1834, the Rome 5% Bonds of 1831 and 1845 (BGITROM531-PA) is used from January 1835 to December 1861. The Italian Rentes (BGITAR-MI) are used from January 1862 to October 1954 for domestic bond yields.  The Rentes paid 5% interest from 1862 to June 1906, 3.75% from July 1906 to 1911, and 3.5% beginning in 1912.  External bond yields are provided by the Italy 5%-3.75%-3.5% Rentes of 1861, first quoted in Paris (BGITA5-PA) from August 1861 to February 1863, and then in London (BGITA561-LO). The yields differ from the Italian yields after World War I because of exchange rate fluctuations.For domestic yields, the 3.5% consol is used from 1900 until 1953, and the 5% reconstruction loan of 1978 is used beginning in 1954.  An index of government treasury bonds begins in 1955. The average maturity of these bonds is six years.",
Date,Ticker,Open,High,Low,Close
12/31/1660,IGITA10D,,,,5.7500000
12/31/1661,IGITA10D,,,,6.0000000
12/31/1662,IGITA10D,,,,6.2500000
12/31/1663,IGITA10D,,,,6.5000000
12/31/1664,IGITA10D,,,,6.5000000
12/31/1665,IGITA10D,,,,6.0000000
12/31/1666,IGITA10D,,,,5.2500000
12/31/1667,IGITA10D,,,,5.0000000
12/31/1668,IGITA10D,,,,4.7500000
12/31/1669,IGITA10D,,,,4.5000000
12/31/1670,IGITA10D,,,,4.2500000
12/31/1671,IGITA10D,,,,4.0000000
12/31/1672,IGITA10D,,,,3.7500000
12/31/1673,IGITA10D,,,,3.7500000
12/31/1674,IGITA10D,,,,3.7500000
12/31/1675,IGITA10D,,,,3.7500000
12/31/1676,IGITA10D,,,,3.7500000
12/31/1677,IGITA10D,,,,3.7500000
12/31/1678,IGITA10D,,,,3.7500000
12/31/1679,IGITA10D,,,,3.7500000
12/31/1680,IGITA10D,,,,3.7500000
12/31/1681,IGITA10D,,,,3.9000000
12/31/1682,IGITA10D,,,,3.5000000
12/31/1683,IGITA10D,,,,3.5000000
12/31/1684,IGITA10D,,,,3.6500000
12/31/1685,IGITA10D,,,,3.7714286
12/31/1686,IGITA10D,,,,3.8928571
12/31/1687,IGITA10D,,,,4.0142857
12/31/1688,IGITA10D,,,,4.1357143
12/31/1689,IGITA10D,,,,4.2571429
12/31/1690,IGITA10D,,,,4.3785714
12/31/1691,IGITA10D,,,,4.5000000
12/31/1692,IGITA10D,,,,2.5000000
12/31/1693,IGITA10D,,,,2.5000000
12/31/1694,IGITA10D,,,,2.5000000
12/31/1695,IGITA10D,,,,2.5000000
12/31/1696,IGITA10D,,,,2.5000000
12/31/1697,IGITA10D,,,,2.5000000
12/31/1698,IGITA10D,,,,2.5000000
12/31/1699,IGITA10D,,,,2.5000000
12/31/1700,IGITA10D,,,,4.0000000
