Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGBGR10D,Bulgarian 10-year Government Bond Yield,Government Bond Yields,Bulgaria New Lev,Bulgaria,,,,,,,Percent per Annum,Units,Stock,none,Monthly From Jul 1993 To Dec 2002<BR>Daily From Jan 2003 To Jul 2025<BR>,Source: Bulgarian National Bank,
Date,Ticker,Open,High,Low,Close
07/31/1993,IGBGR10D,,,,46.1500000
08/31/1993,IGBGR10D,,,,46.1500000
09/30/1993,IGBGR10D,,,,47.4800000
10/29/1993,IGBGR10D,,,,48.9500000
11/30/1993,IGBGR10D,,,,53.7000000
12/31/1993,IGBGR10D,,,,58.7400000
01/31/1994,IGBGR10D,,,,65.1200000
02/28/1994,IGBGR10D,,,,63.8400000
03/31/1994,IGBGR10D,,,,68.8300000
04/29/1994,IGBGR10D,,,,71.3500000
05/31/1994,IGBGR10D,,,,71.6100000
06/30/1994,IGBGR10D,,,,71.6100000
07/29/1994,IGBGR10D,,,,71.6100000
08/31/1994,IGBGR10D,,,,71.5300000
09/30/1994,IGBGR10D,,,,79.5800000
10/31/1994,IGBGR10D,,,,84.9400000
11/30/1994,IGBGR10D,,,,84.9600000
12/30/1994,IGBGR10D,,,,88.4200000
01/31/1995,IGBGR10D,,,,90.8600000
02/28/1995,IGBGR10D,,,,89.5700000
03/31/1995,IGBGR10D,,,,89.5200000
04/28/1995,IGBGR10D,,,,86.8800000
05/31/1995,IGBGR10D,,,,67.7700000
06/30/1995,IGBGR10D,,,,64.1000000
07/31/1995,IGBGR10D,,,,49.0300000
08/31/1995,IGBGR10D,,,,43.1200000
09/29/1995,IGBGR10D,,,,47.7900000
10/31/1995,IGBGR10D,,,,40.3600000
11/30/1995,IGBGR10D,,,,47.3400000
12/29/1995,IGBGR10D,,,,50.1200000
01/31/1996,IGBGR10D,,,,46.6700000
02/29/1996,IGBGR10D,,,,56.7600000
03/29/1996,IGBGR10D,,,,72.5000000
04/30/1996,IGBGR10D,,,,65.7000000
05/31/1996,IGBGR10D,,,,137.1100000
06/28/1996,IGBGR10D,,,,142.8500000
07/31/1996,IGBGR10D,,,,139.6800000
08/30/1996,IGBGR10D,,,,240.1000000
09/30/1996,IGBGR10D,,,,260.4100000
10/31/1996,IGBGR10D,,,,446.5400000
11/29/1996,IGBGR10D,,,,385.9000000
12/31/1996,IGBGR10D,,,,385.9000000
01/31/1997,IGBGR10D,,,,385.9000000
02/28/1997,IGBGR10D,,,,385.9000000
03/31/1997,IGBGR10D,,,,385.9000000
04/30/1997,IGBGR10D,,,,244.7100000
05/30/1997,IGBGR10D,,,,87.1300000
06/30/1997,IGBGR10D,,,,33.4200000
07/31/1997,IGBGR10D,,,,9.6500000
08/29/1997,IGBGR10D,,,,9.3700000
09/30/1997,IGBGR10D,,,,9.3300000
10/31/1997,IGBGR10D,,,,8.4100000
11/28/1997,IGBGR10D,,,,9.7600000
12/31/1997,IGBGR10D,,,,11.5400000
01/30/1998,IGBGR10D,,,,10.9700000
02/27/1998,IGBGR10D,,,,10.4700000
03/31/1998,IGBGR10D,,,,10.3000000
04/30/1998,IGBGR10D,,,,10.6300000
05/29/1998,IGBGR10D,,,,10.5700000
06/30/1998,IGBGR10D,,,,9.8800000
07/31/1998,IGBGR10D,,,,11.4900000
08/31/1998,IGBGR10D,,,,10.2200000
09/30/1998,IGBGR10D,,,,10.7500000
10/30/1998,IGBGR10D,,,,11.3300000
11/30/1998,IGBGR10D,,,,10.5500000
12/31/1998,IGBGR10D,,,,9.9000000
01/29/1999,IGBGR10D,,,,9.5200000
02/26/1999,IGBGR10D,,,,9.3800000
03/31/1999,IGBGR10D,,,,9.4600000
04/30/1999,IGBGR10D,,,,8.6900000
05/31/1999,IGBGR10D,,,,8.4600000
06/30/1999,IGBGR10D,,,,10.7400000
07/30/1999,IGBGR10D,,,,12.1500000
08/31/1999,IGBGR10D,,,,12.8800000
09/30/1999,IGBGR10D,,,,13.0600000
10/29/1999,IGBGR10D,,,,10.2100000
11/30/1999,IGBGR10D,,,,9.8400000
12/31/1999,IGBGR10D,,,,9.2900000
01/31/2000,IGBGR10D,,,,8.3100000
02/29/2000,IGBGR10D,,,,7.9600000
03/31/2000,IGBGR10D,,,,7.7300000
04/28/2000,IGBGR10D,,,,7.4900000
05/31/2000,IGBGR10D,,,,7.3600000
06/30/2000,IGBGR10D,,,,7.4500000
07/31/2000,IGBGR10D,,,,7.3300000
08/31/2000,IGBGR10D,,,,7.0300000
09/29/2000,IGBGR10D,,,,6.9500000
10/31/2000,IGBGR10D,,,,7.5000000
11/30/2000,IGBGR10D,,,,7.5100000
12/29/2000,IGBGR10D,,,,7.6000000
01/31/2001,IGBGR10D,,,,7.3000000
02/28/2001,IGBGR10D,,,,8.0200000
03/30/2001,IGBGR10D,,,,6.6600000
04/30/2001,IGBGR10D,,,,6.3200000
05/31/2001,IGBGR10D,,,,7.0400000
06/29/2001,IGBGR10D,,,,6.2700000
07/31/2001,IGBGR10D,,,,6.2000000
08/31/2001,IGBGR10D,,,,7.1000000
09/28/2001,IGBGR10D,,,,6.3300000
10/31/2001,IGBGR10D,,,,6.9900000
11/30/2001,IGBGR10D,,,,7.0300000
12/31/2001,IGBGR10D,,,,6.6500000
01/31/2002,IGBGR10D,,,,7.3200000
02/28/2002,IGBGR10D,,,,6.8500000
03/29/2002,IGBGR10D,,,,6.4300000
04/30/2002,IGBGR10D,,,,7.5100000
05/31/2002,IGBGR10D,,,,6.8100000
06/28/2002,IGBGR10D,,,,7.1200000
07/31/2002,IGBGR10D,,,,7.1200000
08/30/2002,IGBGR10D,,,,7.2800000
09/30/2002,IGBGR10D,,,,6.3200000
10/31/2002,IGBGR10D,,,,6.8300000
11/29/2002,IGBGR10D,,,,6.3900000
12/31/2002,IGBGR10D,,,,5.7100000
01/02/2003,IGBGR10D,,,,8.4400000
01/03/2003,IGBGR10D,,,,8.4400000
01/06/2003,IGBGR10D,,,,8.4400000
01/07/2003,IGBGR10D,,,,8.4400000
01/08/2003,IGBGR10D,,,,6.9300000
01/09/2003,IGBGR10D,,,,6.9300000
01/10/2003,IGBGR10D,,,,6.9300000
01/13/2003,IGBGR10D,,,,6.9300000
01/14/2003,IGBGR10D,,,,6.9300000
01/15/2003,IGBGR10D,,,,6.9300000
01/16/2003,IGBGR10D,,,,6.9300000
01/17/2003,IGBGR10D,,,,6.9300000
01/20/2003,IGBGR10D,,,,6.9300000
01/21/2003,IGBGR10D,,,,6.9300000
01/22/2003,IGBGR10D,,,,6.9300000
01/23/2003,IGBGR10D,,,,6.9300000
01/24/2003,IGBGR10D,,,,6.9300000
01/27/2003,IGBGR10D,,,,6.9300000
01/28/2003,IGBGR10D,,,,6.9300000
01/29/2003,IGBGR10D,,,,6.9300000
01/30/2003,IGBGR10D,,,,6.9300000
01/31/2003,IGBGR10D,,,,6.9300000
02/03/2003,IGBGR10D,,,,6.9300000
02/04/2003,IGBGR10D,,,,6.9300000
02/05/2003,IGBGR10D,,,,6.9300000
02/06/2003,IGBGR10D,,,,6.9300000
02/07/2003,IGBGR10D,,,,6.9300000
02/10/2003,IGBGR10D,,,,6.9300000
02/11/2003,IGBGR10D,,,,6.9300000
02/12/2003,IGBGR10D,,,,6.9300000
02/13/2003,IGBGR10D,,,,6.9300000
02/14/2003,IGBGR10D,,,,6.9300000
02/17/2003,IGBGR10D,,,,6.9300000
02/18/2003,IGBGR10D,,,,6.9300000
02/19/2003,IGBGR10D,,,,6.9300000
02/20/2003,IGBGR10D,,,,6.9300000
02/21/2003,IGBGR10D,,,,6.9300000
02/24/2003,IGBGR10D,,,,6.9300000
02/25/2003,IGBGR10D,,,,6.9300000
02/26/2003,IGBGR10D,,,,6.9300000
02/27/2003,IGBGR10D,,,,6.9300000
02/28/2003,IGBGR10D,,,,6.9300000
03/04/2003,IGBGR10D,,,,6.9300000
03/05/2003,IGBGR10D,,,,6.9300000
03/06/2003,IGBGR10D,,,,6.9300000
03/07/2003,IGBGR10D,,,,6.9300000
03/10/2003,IGBGR10D,,,,6.9300000
03/11/2003,IGBGR10D,,,,6.9300000
03/12/2003,IGBGR10D,,,,6.9300000
03/13/2003,IGBGR10D,,,,6.9300000
03/14/2003,IGBGR10D,,,,6.9300000
03/17/2003,IGBGR10D,,,,6.9300000
03/18/2003,IGBGR10D,,,,6.9300000
03/19/2003,IGBGR10D,,,,6.9300000
03/20/2003,IGBGR10D,,,,6.9300000
03/21/2003,IGBGR10D,,,,6.9300000
03/24/2003,IGBGR10D,,,,6.9300000
03/25/2003,IGBGR10D,,,,6.9300000
03/26/2003,IGBGR10D,,,,6.9300000
03/27/2003,IGBGR10D,,,,6.9300000
03/28/2003,IGBGR10D,,,,6.9300000
03/31/2003,IGBGR10D,,,,6.9300000
04/01/2003,IGBGR10D,,,,6.9300000
04/02/2003,IGBGR10D,,,,6.7800000
04/03/2003,IGBGR10D,,,,6.7800000
04/04/2003,IGBGR10D,,,,6.7800000
04/07/2003,IGBGR10D,,,,6.7800000
04/08/2003,IGBGR10D,,,,6.7800000
04/09/2003,IGBGR10D,,,,6.7800000
04/10/2003,IGBGR10D,,,,6.7800000
04/11/2003,IGBGR10D,,,,6.7800000
04/14/2003,IGBGR10D,,,,6.7800000
04/15/2003,IGBGR10D,,,,6.7800000
04/16/2003,IGBGR10D,,,,6.7800000
04/17/2003,IGBGR10D,,,,6.7800000
04/18/2003,IGBGR10D,,,,6.7800000
04/21/2003,IGBGR10D,,,,6.7800000
04/22/2003,IGBGR10D,,,,6.7800000
04/23/2003,IGBGR10D,,,,6.7800000
04/24/2003,IGBGR10D,,,,6.7800000
04/25/2003,IGBGR10D,,,,6.7800000
04/29/2003,IGBGR10D,,,,6.7800000
04/30/2003,IGBGR10D,,,,6.7800000
