Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGPHL10D,Philippines 10-year Government Bond Auction Result,Government Bond Yields,Philippines Peso,Philippines,,,,,,,Percent per Annum,Units,Stock,none,Monthly From Sep 1996 To May 2009<BR>Daily From May 2009 To Jul 2025<BR>,"Sources: Philippines Central Bank, Monthly Statistical Bulletin <br />Notes: All data are auction yields rather than secondary market yields. 2-year notes are auctioned monthly, and 5-year and 10-year bonds are auctioned quarterly.",
Date,Ticker,Open,High,Low,Close
09/30/1996,IGPHL10D,,,,16.0000000
10/31/1996,IGPHL10D,,,,16.0000000
11/29/1996,IGPHL10D,,,,16.0000000
12/31/1996,IGPHL10D,,,,16.0000000
01/31/1997,IGPHL10D,,,,14.1250000
02/28/1997,IGPHL10D,,,,14.1250000
03/31/1997,IGPHL10D,,,,14.1250000
04/30/1997,IGPHL10D,,,,14.1250000
05/30/1997,IGPHL10D,,,,13.8750000
06/30/1997,IGPHL10D,,,,13.8750000
07/31/1997,IGPHL10D,,,,13.8750000
08/29/1997,IGPHL10D,,,,13.8750000
09/30/1997,IGPHL10D,,,,13.8750000
10/31/1997,IGPHL10D,,,,13.8750000
11/28/1997,IGPHL10D,,,,22.8750000
12/31/1997,IGPHL10D,,,,22.8750000
01/30/1998,IGPHL10D,,,,22.8750000
02/27/1998,IGPHL10D,,,,22.8750000
03/31/1998,IGPHL10D,,,,22.8750000
04/30/1998,IGPHL10D,,,,22.8750000
05/29/1998,IGPHL10D,,,,19.0000000
06/30/1998,IGPHL10D,,,,19.0000000
07/31/1998,IGPHL10D,,,,19.0000000
08/31/1998,IGPHL10D,,,,20.0000000
09/30/1998,IGPHL10D,,,,20.0000000
10/30/1998,IGPHL10D,,,,20.0000000
11/30/1998,IGPHL10D,,,,18.0000000
12/31/1998,IGPHL10D,,,,18.0000000
01/29/1999,IGPHL10D,,,,18.0000000
02/26/1999,IGPHL10D,,,,16.5000000
03/31/1999,IGPHL10D,,,,16.5000000
04/30/1999,IGPHL10D,,,,16.5000000
05/31/1999,IGPHL10D,,,,14.6250000
06/30/1999,IGPHL10D,,,,14.6250000
07/30/1999,IGPHL10D,,,,14.6250000
08/31/1999,IGPHL10D,,,,15.0000000
09/30/1999,IGPHL10D,,,,15.0000000
10/31/1999,IGPHL10D,,,,15.0000000
11/30/1999,IGPHL10D,,,,15.0000000
12/31/1999,IGPHL10D,,,,14.8750000
01/31/2000,IGPHL10D,,,,14.7500000
02/29/2000,IGPHL10D,,,,14.6250000
03/31/2000,IGPHL10D,,,,13.8750000
04/28/2000,IGPHL10D,,,,13.8750000
05/31/2000,IGPHL10D,,,,14.2500000
06/30/2000,IGPHL10D,,,,14.2500000
07/31/2000,IGPHL10D,,,,14.6250000
08/31/2000,IGPHL10D,,,,14.6250000
09/29/2000,IGPHL10D,,,,14.6250000
10/31/2000,IGPHL10D,,,,14.6250000
11/30/2000,IGPHL10D,,,,14.6250000
12/29/2000,IGPHL10D,,,,17.5000000
01/31/2001,IGPHL10D,,,,17.5000000
02/28/2001,IGPHL10D,,,,17.5000000
03/30/2001,IGPHL10D,,,,17.5000000
04/30/2001,IGPHL10D,,,,17.5000000
05/31/2001,IGPHL10D,,,,17.5000000
06/29/2001,IGPHL10D,,,,17.5000000
07/31/2001,IGPHL10D,,,,17.5000000
08/31/2001,IGPHL10D,,,,17.5000000
09/28/2001,IGPHL10D,,,,15.5000000
10/31/2001,IGPHL10D,,,,16.5000000
11/30/2001,IGPHL10D,,,,16.5000000
12/31/2001,IGPHL10D,,,,16.5000000
01/31/2002,IGPHL10D,,,,14.0000000
02/28/2002,IGPHL10D,,,,14.0000000
03/29/2002,IGPHL10D,,,,14.0000000
04/30/2002,IGPHL10D,,,,13.0000000
