Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
South Korea,GDP Annual Growth Rate,1976-03-31T00:00:00,12.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1976-06-30T00:00:00,14.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1976-09-30T00:00:00,13.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1976-12-31T00:00:00,12.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1977-03-31T00:00:00,9.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1977-06-30T00:00:00,8.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1977-09-30T00:00:00,13.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1977-12-31T00:00:00,16.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1978-03-31T00:00:00,15,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1978-06-30T00:00:00,13,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1978-09-30T00:00:00,9.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1978-12-31T00:00:00,7.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1979-03-31T00:00:00,14.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1979-06-30T00:00:00,11.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1979-09-30T00:00:00,7.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1979-12-31T00:00:00,3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1980-03-31T00:00:00,0,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1980-06-30T00:00:00,-3.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1980-09-30T00:00:00,2.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1980-12-31T00:00:00,-4.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1981-03-31T00:00:00,3.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1981-06-30T00:00:00,4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1981-09-30T00:00:00,7.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1981-12-31T00:00:00,12.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1982-03-31T00:00:00,8.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1982-06-30T00:00:00,8.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1982-09-30T00:00:00,8.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1982-12-31T00:00:00,7.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1983-03-31T00:00:00,13.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1983-06-30T00:00:00,13.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1983-09-30T00:00:00,15.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1983-12-31T00:00:00,10.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1984-03-31T00:00:00,13.7,Quarterly,KOGDPYOY,2018-12-04T09:21:00
South Korea,GDP Annual Growth Rate,1984-06-30T00:00:00,12.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1984-09-30T00:00:00,9.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1984-12-31T00:00:00,7.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1985-03-31T00:00:00,7.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1985-06-30T00:00:00,6.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1985-09-30T00:00:00,7.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1985-12-31T00:00:00,9.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1986-03-31T00:00:00,9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1986-06-30T00:00:00,10.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1986-09-30T00:00:00,13.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1986-12-31T00:00:00,11.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1987-03-31T00:00:00,14.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1987-06-30T00:00:00,14.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1987-09-30T00:00:00,10.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1987-12-31T00:00:00,10.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1988-03-31T00:00:00,16.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1988-06-30T00:00:00,8.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1988-09-30T00:00:00,10.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1988-12-31T00:00:00,12.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1989-03-31T00:00:00,4.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1989-06-30T00:00:00,7.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1989-09-30T00:00:00,6.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1989-12-31T00:00:00,8.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1990-03-31T00:00:00,10.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1990-06-30T00:00:00,10.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1990-09-30T00:00:00,10.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1990-12-31T00:00:00,8.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1991-03-31T00:00:00,10.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1991-06-30T00:00:00,11.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1991-09-30T00:00:00,9.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1991-12-31T00:00:00,9.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1992-03-31T00:00:00,8.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
