Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Croatia,GDP Annual Growth Rate,1996-03-31T00:00:00,7.1,Quarterly,CroatiaGDPate,2024-11-28T04:29:00
Croatia,GDP Annual Growth Rate,1996-06-30T00:00:00,6.7,Quarterly,CroatiaGDPate,2024-11-28T04:29:00
Croatia,GDP Annual Growth Rate,1996-09-30T00:00:00,6.9,Quarterly,CroatiaGDPate,2024-11-28T04:29:00
Croatia,GDP Annual Growth Rate,1996-12-31T00:00:00,3.9,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1997-03-31T00:00:00,1.3,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1997-06-30T00:00:00,6.2,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1997-09-30T00:00:00,11.8,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1997-12-31T00:00:00,4.6,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1998-03-31T00:00:00,2.9,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1998-06-30T00:00:00,1.3,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1998-09-30T00:00:00,2.6,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1998-12-31T00:00:00,2.2,Quarterly,CroatiaGDPate,2023-01-23T04:25:00
Croatia,GDP Annual Growth Rate,1999-03-31T00:00:00,0.4,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1999-06-30T00:00:00,0.9,Quarterly,CroatiaGDPate,2024-11-28T04:29:00
Croatia,GDP Annual Growth Rate,1999-09-30T00:00:00,-1.5,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,1999-12-31T00:00:00,-3,Quarterly,CroatiaGDPate,2020-11-27T10:30:00
Croatia,GDP Annual Growth Rate,2000-03-31T00:00:00,4.4,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,2000-06-30T00:00:00,0.9,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
Croatia,GDP Annual Growth Rate,2000-09-30T00:00:00,3.5,Quarterly,CroatiaGDPate,2024-11-28T04:29:00
Croatia,GDP Annual Growth Rate,2000-12-31T00:00:00,3,Quarterly,CroatiaGDPate,2024-11-28T04:29:00
Croatia,GDP Annual Growth Rate,2001-03-31T00:00:00,2,Quarterly,CroatiaGDPate,2024-11-28T04:29:00
Croatia,GDP Annual Growth Rate,2001-06-30T00:00:00,3.8,Quarterly,CroatiaGDPate,2023-01-23T04:25:00
Croatia,GDP Annual Growth Rate,2001-09-30T00:00:00,3.5,Quarterly,CroatiaGDPate,2023-11-28T10:29:00
