iso3c,date,gain,country,year
IND,2015-01-01,37.2410440075655,India,2015
IND,2016-01-01,39.2854305050323,India,2016
IND,2017-01-01,40.4640199919473,India,2017
IND,2018-01-01,41.5438595266227,India,2018
IND,2019-01-01,42.0852467075743,India,2019
IND,2020-01-01,43.336341538806,India,2020
IND,2021-01-01,43.5472243180185,India,2021
IND,2022-01-01,43.6778430309465,India,2022
IND,2023-01-01,43.5336463671451,India,2023
IRL,1995-01-01,59.0511143684674,Ireland,1995
IRL,1996-01-01,59.1964402865379,Ireland,1996
IRL,1997-01-01,59.1235370531773,Ireland,1997
IRL,1998-01-01,59.0842977988118,Ireland,1998
IRL,1999-01-01,58.9272555719923,Ireland,1999
IRL,2000-01-01,58.9122431093054,Ireland,2000
IRL,2001-01-01,59.0208746404271,Ireland,2001
IRL,2002-01-01,59.2072023997307,Ireland,2002
IRL,2003-01-01,59.5213826886867,Ireland,2003
IRL,2004-01-01,59.0874551805112,Ireland,2004
IRL,2005-01-01,60.5551982458922,Ireland,2005
IRL,2006-01-01,63.4281739403629,Ireland,2006
IRL,2007-01-01,64.2835152568204,Ireland,2007
IRL,2008-01-01,64.1818308749984,Ireland,2008
IRL,2009-01-01,64.2071157236078,Ireland,2009
IRL,2010-01-01,63.9796118917882,Ireland,2010
IRL,2011-01-01,63.5784798582946,Ireland,2011
IRL,2012-01-01,62.6922641605872,Ireland,2012
IRL,2013-01-01,64.1086741610711,Ireland,2013
IRL,2014-01-01,65.2585133899059,Ireland,2014
IRL,2015-01-01,65.7288049781172,Ireland,2015
IRL,2016-01-01,65.0379237674868,Ireland,2016
IRL,2017-01-01,64.5868942346008,Ireland,2017
IRL,2018-01-01,64.3781964581394,Ireland,2018
IRL,2019-01-01,63.701016770903,Ireland,2019
IRL,2020-01-01,64.1280346596852,Ireland,2020
IRL,2021-01-01,64.3392563834615,Ireland,2021
IRL,2022-01-01,64.4559250923447,Ireland,2022
IRL,2023-01-01,64.0631376788537,Ireland,2023
ISL,1995-01-01,61.2139543808534,Iceland,1995
ISL,1996-01-01,61.1114021032338,Iceland,1996
ISL,1997-01-01,62.182034283509,Iceland,1997
ISL,1998-01-01,64.1780057491339,Iceland,1998
ISL,1999-01-01,64.562002455149,Iceland,1999
ISL,2000-01-01,66.475118677236,Iceland,2000
ISL,2001-01-01,66.4444646576292,Iceland,2001
ISL,2002-01-01,67.6956899700138,Iceland,2002
ISL,2003-01-01,68.0290159874377,Iceland,2003
ISL,2004-01-01,68.2747775071137,Iceland,2004
ISL,2005-01-01,69.0019709494469,Iceland,2005
ISL,2006-01-01,69.987471477072,Iceland,2006
ISL,2007-01-01,71.5767161558863,Iceland,2007
ISL,2008-01-01,71.5960263176239,Iceland,2008
ISL,2009-01-01,71.3853543972406,Iceland,2009
ISL,2010-01-01,71.4606702492557,Iceland,2010
ISL,2011-01-01,71.1595178924912,Iceland,2011
ISL,2012-01-01,70.1270993832033,Iceland,2012
ISL,2013-01-01,70.2438263244028,Iceland,2013
ISL,2014-01-01,71.9485773008219,Iceland,2014
ISL,2015-01-01,70.9766056082204,Iceland,2015
ISL,2016-01-01,70.0914681719906,Iceland,2016
ISL,2017-01-01,69.6168723037712,Iceland,2017
ISL,2018-01-01,70.5325078978297,Iceland,2018
ISL,2019-01-01,69.4417089929441,Iceland,2019
ISL,2020-01-01,69.1846704731857,Iceland,2020
ISL,2021-01-01,69.2612062021069,Iceland,2021
ISL,2022-01-01,68.4933821482981,Iceland,2022
ISL,2023-01-01,68.3973767028457,Iceland,2023
ISR,1995-01-01,60.8662946503457,Israel,1995
ISR,1996-01-01,61.0390641383622,Israel,1996
ISR,1997-01-01,60.6791313986093,Israel,1997
ISR,1998-01-01,60.444101151933,Israel,1998
ISR,1999-01-01,60.4048654624635,Israel,1999
ISR,2000-01-01,60.3764874417623,Israel,2000
ISR,2001-01-01,60.4859681165474,Israel,2001
ISR,2002-01-01,60.7657599604267,Israel,2002
ISR,2003-01-01,60.7409380730486,Israel,2003
ISR,2004-01-01,60.3839065665468,Israel,2004
ISR,2005-01-01,59.5924969777954,Israel,2005
ISR,2006-01-01,61.1597790935859,Israel,2006
ISR,2007-01-01,61.3654047413843,Israel,2007
ISR,2008-01-01,61.8807503433964,Israel,2008
ISR,2009-01-01,60.9159221497221,Israel,2009
ISR,2010-01-01,60.9548873334287,Israel,2010
ISR,2011-01-01,61.0952027426015,Israel,2011
ISR,2012-01-01,61.0993437283113,Israel,2012
ISR,2013-01-01,61.1096666597581,Israel,2013
ISR,2014-01-01,61.5024932879861,Israel,2014
ISR,2015-01-01,61.8482262458914,Israel,2015
ISR,2016-01-01,61.9366131001384,Israel,2016
ISR,2017-01-01,60.6735746391074,Israel,2017
ISR,2018-01-01,60.6182484139473,Israel,2018
ISR,2019-01-01,60.309571450309,Israel,2019
ISR,2020-01-01,60.7627885756179,Israel,2020
ISR,2021-01-01,62.2108967072375,Israel,2021
ISR,2022-01-01,62.0208021396,Israel,2022
ISR,2023-01-01,62.306464327617,Israel,2023
ITA,1995-01-01,53.8766492120808,Italy,1995
ITA,1996-01-01,53.8237462151899,Italy,1996
ITA,1997-01-01,54.1019412886384,Italy,1997
ITA,1998-01-01,54.2581449607707,Italy,1998
ITA,1999-01-01,54.8390750594127,Italy,1999
ITA,2000-01-01,55.9407286284457,Italy,2000
ITA,2001-01-01,55.8184622651122,Italy,2001
ITA,2002-01-01,55.7731323938022,Italy,2002
ITA,2003-01-01,55.8331778450242,Italy,2003
ITA,2004-01-01,55.6084691573528,Italy,2004
ITA,2005-01-01,56.362230561197,Italy,2005
ITA,2006-01-01,57.0166013201667,Italy,2006
ITA,2007-01-01,56.8056667219095,Italy,2007
ITA,2008-01-01,55.9757683582792,Italy,2008
ITA,2009-01-01,55.8088394820799,Italy,2009
ITA,2010-01-01,56.0538027641747,Italy,2010
ITA,2011-01-01,56.0311579482385,Italy,2011
ITA,2012-01-01,55.1480969503801,Italy,2012
ITA,2013-01-01,54.8486447834228,Italy,2013
ITA,2014-01-01,55.6274862593458,Italy,2014
ITA,2015-01-01,56.0185295589638,Italy,2015
ITA,2016-01-01,55.8158490555835,Italy,2016
ITA,2017-01-01,55.9507450286892,Italy,2017
ITA,2018-01-01,56.781897929141,Italy,2018
ITA,2019-01-01,56.6469175137762,Italy,2019
ITA,2020-01-01,57.9829812800669,Italy,2020
ITA,2021-01-01,58.2224142108971,Italy,2021
ITA,2022-01-01,58.6344993058074,Italy,2022
ITA,2023-01-01,58.8015160519521,Italy,2023
JPN,1995-01-01,59.8802669083378,Japan,1995
JPN,1996-01-01,60.0119213402824,Japan,1996
JPN,1997-01-01,59.9462664031843,Japan,1997
JPN,1998-01-01,59.8127111284145,Japan,1998
JPN,1999-01-01,60.2868493676052,Japan,1999
JPN,2000-01-01,60.8106299883566,Japan,2000
JPN,2001-01-01,60.448096171396,Japan,2001
JPN,2002-01-01,60.0323570258054,Japan,2002
JPN,2003-01-01,61.0457011257508,Japan,2003
JPN,2004-01-01,61.4192136996556,Japan,2004
JPN,2005-01-01,62.611560764429,Japan,2005
JPN,2006-01-01,66.5925144914247,Japan,2006
JPN,2007-01-01,66.4511932289416,Japan,2007
JPN,2008-01-01,66.8520819001319,Japan,2008
JPN,2009-01-01,67.2215456256263,Japan,2009
JPN,2010-01-01,69.2181193442222,Japan,2010
JPN,2011-01-01,69.0982656996495,Japan,2011
JPN,2012-01-01,69.4147397501226,Japan,2012
JPN,2013-01-01,69.7872389275771,Japan,2013
JPN,2014-01-01,67.4514126204882,Japan,2014
JPN,2015-01-01,66.525374121524,Japan,2015
JPN,2016-01-01,65.589716471239,Japan,2016
JPN,2017-01-01,65.7655856119304,Japan,2017
JPN,2018-01-01,65.4194819962171,Japan,2018
JPN,2019-01-01,65.4869139354302,Japan,2019
JPN,2020-01-01,65.4725117776419,Japan,2020
JPN,2021-01-01,65.7508394487063,Japan,2021
JPN,2022-01-01,65.8635628190201,Japan,2022
JPN,2023-01-01,65.3811151140508,Japan,2023
KEN,1995-01-01,34.8096721782639,Kenya,1995
KEN,1996-01-01,34.8108972039972,Kenya,1996
KEN,1997-01-01,34.7356356988125,Kenya,1997
KEN,1998-01-01,34.8232917687671,Kenya,1998
KEN,1999-01-01,34.9254164307201,Kenya,1999
KEN,2000-01-01,34.9574885684988,Kenya,2000
KEN,2001-01-01,35.4048088531826,Kenya,2001
KEN,2002-01-01,35.8214658416419,Kenya,2002
KEN,2003-01-01,35.9990237929315,Kenya,2003
KEN,2004-01-01,36.2259412195906,Kenya,2004
KEN,2005-01-01,35.6579806263717,Kenya,2005
KEN,2006-01-01,34.5695666388326,Kenya,2006
KEN,2007-01-01,34.4838075350646,Kenya,2007
KEN,2008-01-01,34.3495890178542,Kenya,2008
KEN,2009-01-01,34.2761054125721,Kenya,2009
KEN,2010-01-01,34.1778333054429,Kenya,2010
KEN,2011-01-01,34.0133843394997,Kenya,2011
KEN,2012-01-01,33.5350798978583,Kenya,2012
KEN,2013-01-01,34.09202005799,Kenya,2013
KEN,2014-01-01,34.9247298048315,Kenya,2014
KEN,2015-01-01,34.754468497405,Kenya,2015
KEN,2016-01-01,36.3229380117676,Kenya,2016
KEN,2017-01-01,36.1569912811077,Kenya,2017
KEN,2018-01-01,36.8414319926208,Kenya,2018
KEN,2019-01-01,37.5022827250259,Kenya,2019
KEN,2020-01-01,37.5436412938639,Kenya,2020
KEN,2021-01-01,38.0686784755705,Kenya,2021
KEN,2022-01-01,38.0509719311116,Kenya,2022
KEN,2023-01-01,38.0153193852404,Kenya,2023
KOR,1995-01-01,56.1324217622696,South Korea,1995
KOR,1996-01-01,56.3427481023846,South Korea,1996
KOR,1997-01-01,56.9686769441273,South Korea,1997
KOR,1998-01-01,56.982491845805,South Korea,1998
KOR,1999-01-01,57.6024999018151,South Korea,1999
KOR,2000-01-01,58.2447642642136,South Korea,2000
KOR,2001-01-01,59.184477651393,South Korea,2001
KOR,2002-01-01,59.9037764856833,South Korea,2002
KOR,2003-01-01,60.3531494707313,South Korea,2003
KOR,2004-01-01,60.018977692444,South Korea,2004
KOR,2005-01-01,61.1951450093887,South Korea,2005
KOR,2006-01-01,61.8790945521042,South Korea,2006
KOR,2007-01-01,63.3167641399081,South Korea,2007
KOR,2008-01-01,63.1322563116439,South Korea,2008
KOR,2009-01-01,63.4487963748065,South Korea,2009
KOR,2010-01-01,64.7572789768886,South Korea,2010
KOR,2011-01-01,65.0208414136274,South Korea,2011
KOR,2012-01-01,65.3259331518401,South Korea,2012
KOR,2013-01-01,66.1276782510062,South Korea,2013
KOR,2014-01-01,66.661477978266,South Korea,2014
KOR,2015-01-01,65.9353882447032,South Korea,2015
KOR,2016-01-01,65.2163897959603,South Korea,2016
KOR,2017-01-01,65.3429664700428,South Korea,2017
KOR,2018-01-01,65.7334137874166,South Korea,2018
KOR,2019-01-01,66.2239191997524,South Korea,2019
KOR,2020-01-01,66.3054618011334,South Korea,2020
KOR,2021-01-01,66.624422390095,South Korea,2021
KOR,2022-01-01,66.8374441814646,South Korea,2022
KOR,2023-01-01,67.4058457301437,South Korea,2023
KWT,1995-01-01,48.3205236850402,,1995
KWT,1996-01-01,48.3503804108752,,1996
KWT,1997-01-01,48.5298336626409,,1997
KWT,1998-01-01,48.7325695709904,,1998
KWT,1999-01-01,48.7393074789388,,1999
KWT,2000-01-01,48.8895626730615,,2000
KWT,2001-01-01,49.8715547883342,,2001
KWT,2002-01-01,50.8921095540034,,2002
KWT,2003-01-01,50.2763152978271,,2003
KWT,2004-01-01,50.320729491821,,2004
KWT,2005-01-01,49.201098190848,,2005
KWT,2006-01-01,49.23043393186,,2006
KWT,2007-01-01,49.4525447129515,,2007
KWT,2008-01-01,49.8286399201317,,2008
KWT,2009-01-01,49.8737123144436,,2009
KWT,2010-01-01,50.5052806321631,,2010
KWT,2011-01-01,49.7908784723162,,2011
KWT,2012-01-01,49.118950186554,,2012
KWT,2013-01-01,49.7076739668961,,2013
KWT,2014-01-01,50.1993254434601,,2014
KWT,2015-01-01,49.8290621965659,,2015
KWT,2016-01-01,49.8790354438169,,2016
KWT,2017-01-01,49.4080695399423,,2017
KWT,2018-01-01,49.7919739984422,,2018
KWT,2019-01-01,50.629065155513,,2019
KWT,2020-01-01,52.2549770517777,,2020
KWT,2021-01-01,52.7589513105837,,2021
KWT,2022-01-01,53.5626346251325,,2022
KWT,2023-01-01,53.8755221924952,,2023
LKA,1995-01-01,43.2951104559303,,1995
LKA,1996-01-01,43.260586256527,,1996
LKA,1997-01-01,43.2713038104741,,1997
LKA,1998-01-01,43.2509579641407,,1998
LKA,1999-01-01,43.171447757935,,1999
LKA,2000-01-01,42.9058526072304,,2000
LKA,2001-01-01,42.822419741179,,2001
LKA,2002-01-01,43.130546726893,,2002
LKA,2003-01-01,42.720399113371,,2003
LKA,2004-01-01,43.2342183563087,,2004
LKA,2005-01-01,42.1046698324135,,2005
LKA,2006-01-01,42.2967225231975,,2006
LKA,2007-01-01,42.6141507843231,,2007
LKA,2008-01-01,42.6765843467623,,2008
LKA,2009-01-01,41.6293628085866,,2009
LKA,2010-01-01,40.6153870671257,,2010
LKA,2011-01-01,40.5402718647568,,2011
LKA,2012-01-01,41.0510496380063,,2012
LKA,2013-01-01,41.9353526739607,,2013
LKA,2014-01-01,42.2878443201485,,2014
LKA,2015-01-01,42.5445346217379,,2015
LKA,2016-01-01,42.730811287842,,2016
LKA,2017-01-01,42.3747287132877,,2017
LKA,2018-01-01,43.4604796036088,,2018
LKA,2019-01-01,44.7828744911775,,2019
LKA,2020-01-01,45.3062028567002,,2020
LKA,2021-01-01,44.8740561897093,,2021
LKA,2022-01-01,43.9850041053028,,2022
LKA,2023-01-01,43.9487495725759,,2023
LTU,1995-01-01,50.7464203012109,Lithuania,1995
LTU,1996-01-01,50.9981194410304,Lithuania,1996
LTU,1997-01-01,51.0620384760981,Lithuania,1997
LTU,1998-01-01,51.2029432933011,Lithuania,1998
LTU,1999-01-01,51.1678235730004,Lithuania,1999
LTU,2000-01-01,51.4316905328442,Lithuania,2000
LTU,2001-01-01,51.5961947672668,Lithuania,2001
LTU,2002-01-01,51.8473583826065,Lithuania,2002
LTU,2003-01-01,52.4362366595608,Lithuania,2003
LTU,2004-01-01,52.7981112989883,Lithuania,2004
LTU,2005-01-01,53.7208802729004,Lithuania,2005
LTU,2006-01-01,55.0686592817335,Lithuania,2006
LTU,2007-01-01,55.4508062673725,Lithuania,2007
LTU,2008-01-01,55.9605715823357,Lithuania,2008
LTU,2009-01-01,56.6111359841371,Lithuania,2009
LTU,2010-01-01,56.8476303183987,Lithuania,2010
LTU,2011-01-01,56.651937796166,Lithuania,2011
LTU,2012-01-01,57.1684663906218,Lithuania,2012
LTU,2013-01-01,57.6444712294698,Lithuania,2013
LTU,2014-01-01,59.3802988969953,Lithuania,2014
LTU,2015-01-01,59.0112655708378,Lithuania,2015
LTU,2016-01-01,58.8257821537621,Lithuania,2016
LTU,2017-01-01,58.1209393919113,Lithuania,2017
LTU,2018-01-01,58.1942062700084,Lithuania,2018
LTU,2019-01-01,59.0357002957043,Lithuania,2019
LTU,2020-01-01,59.5875332763545,Lithuania,2020
LTU,2021-01-01,59.9651009427467,Lithuania,2021
LTU,2022-01-01,60.0850471601756,Lithuania,2022
LTU,2023-01-01,60.2258475903818,Lithuania,2023
LUX,1995-01-01,60.9905238170694,Luxembourg,1995
LUX,1996-01-01,62.1985667984759,Luxembourg,1996
LUX,1997-01-01,61.8690684326747,Luxembourg,1997
LUX,1998-01-01,61.6405369813937,Luxembourg,1998
LUX,1999-01-01,60.7793864896998,Luxembourg,1999
LUX,2000-01-01,64.8003501022727,Luxembourg,2000
LUX,2001-01-01,62.9602346269293,Luxembourg,2001
LUX,2002-01-01,62.4914463849819,Luxembourg,2002
LUX,2003-01-01,59.890248905247,Luxembourg,2003
LUX,2004-01-01,61.3653379616322,Luxembourg,2004
LUX,2005-01-01,61.9713687486556,Luxembourg,2005
LUX,2006-01-01,66.5382546544777,Luxembourg,2006
LUX,2007-01-01,63.445362144812,Luxembourg,2007
LUX,2008-01-01,65.4358303100247,Luxembourg,2008
LUX,2009-01-01,66.1062169614345,Luxembourg,2009
LUX,2010-01-01,67.6752755829204,Luxembourg,2010
LUX,2011-01-01,68.335502177084,Luxembourg,2011
LUX,2012-01-01,69.263763958183,Luxembourg,2012
LUX,2013-01-01,69.5866015706854,Luxembourg,2013
LUX,2014-01-01,70.0833808992439,Luxembourg,2014
LUX,2015-01-01,70.4693255073898,Luxembourg,2015
LUX,2016-01-01,70.0552459822823,Luxembourg,2016
LUX,2017-01-01,69.4197557229282,Luxembourg,2017
LUX,2018-01-01,69.4717080362859,Luxembourg,2018
LUX,2019-01-01,68.8454893700095,Luxembourg,2019
LUX,2020-01-01,68.925574385401,Luxembourg,2020
LUX,2021-01-01,67.5087759028992,Luxembourg,2021
LUX,2022-01-01,67.531272510357,Luxembourg,2022
LUX,2023-01-01,67.6610845382934,Luxembourg,2023
LVA,1995-01-01,50.4001589194353,Latvia,1995
LVA,1996-01-01,50.2448782891118,Latvia,1996
LVA,1997-01-01,51.0667628133892,Latvia,1997
LVA,1998-01-01,52.2747785614923,Latvia,1998
LVA,1999-01-01,51.4121695794687,Latvia,1999
LVA,2000-01-01,51.27244334026,Latvia,2000
LVA,2001-01-01,51.808875278302,Latvia,2001
LVA,2002-01-01,52.5668992994706,Latvia,2002
LVA,2003-01-01,53.1609954516655,Latvia,2003
LVA,2004-01-01,53.2027522058018,Latvia,2004
LVA,2005-01-01,54.1025329641896,Latvia,2005
LVA,2006-01-01,54.7503732594692,Latvia,2006
LVA,2007-01-01,55.7547709364541,Latvia,2007
LVA,2008-01-01,56.3020583240822,Latvia,2008
LVA,2009-01-01,56.2864781239198,Latvia,2009
LVA,2010-01-01,55.7294547805346,Latvia,2010
LVA,2011-01-01,55.8607909656081,Latvia,2011
LVA,2012-01-01,56.9399163300324,Latvia,2012
LVA,2013-01-01,57.8767585666726,Latvia,2013
LVA,2014-01-01,58.5399137138503,Latvia,2014
LVA,2015-01-01,58.8315773284788,Latvia,2015
LVA,2016-01-01,58.0729465937119,Latvia,2016
LVA,2017-01-01,58.6148218526811,Latvia,2017
LVA,2018-01-01,57.6586611581964,Latvia,2018
LVA,2019-01-01,58.2533833755748,Latvia,2019
LVA,2020-01-01,59.0909717298111,Latvia,2020
LVA,2021-01-01,59.5166676111552,Latvia,2021
LVA,2022-01-01,59.419130264014,Latvia,2022
LVA,2023-01-01,59.4796932604966,Latvia,2023
MAR,1995-01-01,44.4271126884228,Morocco,1995
MAR,1996-01-01,44.6195937679703,Morocco,1996
MAR,1997-01-01,45.0570665686565,Morocco,1997
MAR,1998-01-01,45.412702916138,Morocco,1998
MAR,1999-01-01,44.8418003777268,Morocco,1999
MAR,2000-01-01,44.1627742413441,Morocco,2000
MAR,2001-01-01,44.1193141031266,Morocco,2001
MAR,2002-01-01,44.2243240395949,Morocco,2002
MAR,2003-01-01,44.0150471552889,Morocco,2003
MAR,2004-01-01,44.7524996435974,Morocco,2004
MAR,2005-01-01,44.4498714126882,Morocco,2005
MAR,2006-01-01,45.1600866719552,Morocco,2006
MAR,2007-01-01,45.4186114278325,Morocco,2007
MAR,2008-01-01,45.8294283558585,Morocco,2008
MAR,2009-01-01,46.4192409345232,Morocco,2009
MAR,2010-01-01,47.2449737061316,Morocco,2010
MAR,2011-01-01,46.3398627971745,Morocco,2011
MAR,2012-01-01,46.7589449023372,Morocco,2012
MAR,2013-01-01,47.4665090990997,Morocco,2013
MAR,2014-01-01,49.056117778901,Morocco,2014
MAR,2015-01-01,49.4301974881268,Morocco,2015
MAR,2016-01-01,49.7169460561151,Morocco,2016
MAR,2017-01-01,49.8924976672649,Morocco,2017
MAR,2018-01-01,50.5533518681008,Morocco,2018
MAR,2019-01-01,50.8577829752952,Morocco,2019
MAR,2020-01-01,50.935437521269,Morocco,2020
MAR,2021-01-01,51.0260836013453,Morocco,2021
MAR,2022-01-01,51.2433775130885,Morocco,2022
MAR,2023-01-01,50.7162655070882,Morocco,2023
MEX,1995-01-01,45.7494798968612,Mexico,1995
MEX,1996-01-01,45.7396657208201,Mexico,1996
MEX,1997-01-01,45.9794495523103,Mexico,1997
MEX,1998-01-01,46.3074907151676,Mexico,1998
MEX,1999-01-01,46.963390212918,Mexico,1999
MEX,2000-01-01,47.7329863589937,Mexico,2000
MEX,2001-01-01,47.4970944218143,Mexico,2001
MEX,2002-01-01,47.4178487661355,Mexico,2002
MEX,2003-01-01,47.5573068171377,Mexico,2003
MEX,2004-01-01,47.1735240842614,Mexico,2004
MEX,2005-01-01,48.3127703280905,Mexico,2005
MEX,2006-01-01,52.313301693145,Mexico,2006
MEX,2007-01-01,52.5211588516673,Mexico,2007
MEX,2008-01-01,52.8817243782989,Mexico,2008
MEX,2009-01-01,52.9349421746505,Mexico,2009
MEX,2010-01-01,54.0524093186053,Mexico,2010
MEX,2011-01-01,54.0847782382154,Mexico,2011
MEX,2012-01-01,54.3064875782819,Mexico,2012
MEX,2013-01-01,54.1450096961865,Mexico,2013
MEX,2014-01-01,46.4527938489044,Mexico,2014
MEX,2015-01-01,46.2974287551154,Mexico,2015
MEX,2016-01-01,46.276425129009,Mexico,2016
MEX,2017-01-01,46.0763722041278,Mexico,2017
MEX,2018-01-01,46.1086361257065,Mexico,2018
MEX,2019-01-01,46.0962400989853,Mexico,2019
MEX,2020-01-01,46.1175351857922,Mexico,2020
MEX,2021-01-01,45.7798165985587,Mexico,2021
MEX,2022-01-01,45.7460225460063,Mexico,2022
MEX,2023-01-01,45.7747798965237,Mexico,2023
MLT,1995-01-01,52.946145399862,Malta,1995
MLT,1996-01-01,52.4868222641378,Malta,1996
MLT,1997-01-01,53.8544487008624,Malta,1997
MLT,1998-01-01,53.3113480176233,Malta,1998
MLT,1999-01-01,54.0111064250346,Malta,1999
MLT,2000-01-01,55.9061003659497,Malta,2000
MLT,2001-01-01,56.0351647787105,Malta,2001
MLT,2002-01-01,55.7946374452366,Malta,2002
MLT,2003-01-01,56.3778987310007,Malta,2003
MLT,2004-01-01,55.9791176380848,Malta,2004
MLT,2005-01-01,57.2008438004246,Malta,2005
MLT,2006-01-01,61.2773009452165,Malta,2006
MLT,2007-01-01,61.5722670762748,Malta,2007
MLT,2008-01-01,61.8143831197927,Malta,2008
MLT,2009-01-01,60.9566878466873,Malta,2009
MLT,2010-01-01,62.4576292121341,Malta,2010
MLT,2011-01-01,62.3437942027139,Malta,2011
MLT,2012-01-01,57.8145684422777,Malta,2012
MLT,2013-01-01,58.1192193614702,Malta,2013
MLT,2014-01-01,57.816794508327,Malta,2014
MLT,2015-01-01,58.2577091933465,Malta,2015
MLT,2016-01-01,56.3248734293453,Malta,2016
MLT,2017-01-01,56.490744114192,Malta,2017
MLT,2018-01-01,55.9835097937511,Malta,2018
MLT,2019-01-01,54.8983222998575,Malta,2019
MLT,2020-01-01,55.8677636854967,Malta,2020
MLT,2021-01-01,56.1908555699764,Malta,2021
MLT,2022-01-01,56.4135192993455,Malta,2022
MLT,2023-01-01,55.8793588292367,Malta,2023
MYS,1995-01-01,48.0149335617389,Malaysia,1995
MYS,1996-01-01,48.1669778171696,Malaysia,1996
MYS,1997-01-01,48.2524078525862,Malaysia,1997
MYS,1998-01-01,48.4488522416935,Malaysia,1998
MYS,1999-01-01,48.5406574576203,Malaysia,1999
MYS,2000-01-01,48.7405404293474,Malaysia,2000
MYS,2001-01-01,48.953907205885,Malaysia,2001
MYS,2002-01-01,49.203735853671,Malaysia,2002
MYS,2003-01-01,49.7880577634739,Malaysia,2003
MYS,2004-01-01,50.1686069814576,Malaysia,2004
MYS,2005-01-01,49.026954234459,Malaysia,2005
MYS,2006-01-01,49.8938515168127,Malaysia,2006
MYS,2007-01-01,49.5956367485454,Malaysia,2007
MYS,2008-01-01,49.1088088163454,Malaysia,2008
MYS,2009-01-01,49.8419754759193,Malaysia,2009
MYS,2010-01-01,51.2566235767656,Malaysia,2010
MYS,2011-01-01,51.3137231451821,Malaysia,2011
MYS,2012-01-01,53.4818534394662,Malaysia,2012
MYS,2013-01-01,54.581781661357,Malaysia,2013
MYS,2014-01-01,55.8264351706202,Malaysia,2014
MYS,2015-01-01,55.4410594736246,Malaysia,2015
MYS,2016-01-01,53.7156725810474,Malaysia,2016
MYS,2017-01-01,53.0303853146989,Malaysia,2017
MYS,2018-01-01,54.1462249966627,Malaysia,2018
MYS,2019-01-01,54.853196557016,Malaysia,2019
MYS,2020-01-01,54.9542700097123,Malaysia,2020
MYS,2021-01-01,54.7641098736997,Malaysia,2021
MYS,2022-01-01,55.1399293545067,Malaysia,2022
MYS,2023-01-01,55.3656015742223,Malaysia,2023
NAM,1995-01-01,43.8314106922931,,1995
NAM,1996-01-01,43.8308824178161,,1996
NAM,1997-01-01,43.7424598608089,,1997
NAM,1998-01-01,43.7317991111759,,1998
NAM,1999-01-01,43.8682323874271,,1999
NAM,2000-01-01,44.0933764025369,,2000
NAM,2001-01-01,42.8733105809367,,2001
NAM,2002-01-01,41.7089345857844,,2002
NAM,2003-01-01,41.9692479692218,,2003
NAM,2004-01-01,41.2824414221978,,2004
NAM,2005-01-01,40.8610521955956,,2005
NAM,2006-01-01,41.0275676214171,,2006
NAM,2007-01-01,41.8915027299581,,2007
NAM,2008-01-01,42.9855345101116,,2008
NAM,2009-01-01,41.584818738472,,2009
NAM,2010-01-01,41.9111428562574,,2010
NAM,2011-01-01,42.2166216571255,,2011
NAM,2012-01-01,42.8351966304812,,2012
NAM,2013-01-01,42.9010492710423,,2013
NAM,2014-01-01,43.4358053545337,,2014
NAM,2015-01-01,43.4543146671724,,2015
NAM,2016-01-01,44.2958201061638,,2016
NAM,2017-01-01,44.906141859391,,2017
NAM,2018-01-01,44.4530830849548,,2018
NAM,2019-01-01,44.4445181256039,,2019
NAM,2020-01-01,44.8332527938222,,2020
NAM,2021-01-01,44.7264682831889,,2021
NAM,2022-01-01,44.9586374188898,,2022
NAM,2023-01-01,44.6136976948072,,2023
NGA,1995-01-01,35.8735914439672,Nigeria,1995
NGA,1996-01-01,35.9053022806596,Nigeria,1996
NGA,1997-01-01,36.0095599721444,Nigeria,1997
NGA,1998-01-01,36.1049520055694,Nigeria,1998
NGA,1999-01-01,35.745829461418,Nigeria,1999
NGA,2000-01-01,35.6276072140539,Nigeria,2000
NGA,2001-01-01,35.9182195835696,Nigeria,2001
NGA,2002-01-01,35.8188682093947,Nigeria,2002
NGA,2003-01-01,36.643661534082,Nigeria,2003
NGA,2004-01-01,36.8499135608605,Nigeria,2004
NGA,2005-01-01,38.8948252186792,Nigeria,2005
NGA,2006-01-01,42.6410784198304,Nigeria,2006
NGA,2007-01-01,43.017232416538,Nigeria,2007
NGA,2008-01-01,44.0984243248699,Nigeria,2008
NGA,2009-01-01,43.6076785849554,Nigeria,2009
NGA,2010-01-01,44.8882291379277,Nigeria,2010
NGA,2011-01-01,44.0111091350177,Nigeria,2011
NGA,2012-01-01,44.3464653123276,Nigeria,2012
NGA,2013-01-01,44.4317506646512,Nigeria,2013
NGA,2014-01-01,33.5597648145925,Nigeria,2014
NGA,2015-01-01,34.4574715190062,Nigeria,2015
NGA,2016-01-01,35.6301193994909,Nigeria,2016
NGA,2017-01-01,35.5308460267153,Nigeria,2017
NGA,2018-01-01,36.0742687138788,Nigeria,2018
NGA,2019-01-01,36.0556342491345,Nigeria,2019
NGA,2020-01-01,36.6182114428686,Nigeria,2020
NGA,2021-01-01,36.6086882077872,Nigeria,2021
NGA,2022-01-01,36.6650475255002,Nigeria,2022
NGA,2023-01-01,37.0644657374059,Nigeria,2023
NLD,1995-01-01,64.4528441415378,Netherlands,1995
NLD,1996-01-01,64.8227811535915,Netherlands,1996
