iso3c,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,date
CAN,1.8697006702423096,1.8824594020843506,0.8287250399589539,1.6501471996307373,1.5657497644424438,1.506879448890686,2005-04-01
CAN,1.8697006702423096,1.8824594020843506,0.8287250399589539,1.6501471996307373,1.5657497644424438,1.506879448890686,2005-05-01
CAN,1.8697006702423096,1.8824594020843506,0.8287250399589539,1.6501471996307373,1.5657497644424438,1.506879448890686,2005-06-01
CAN,1.8697006702423096,1.8824594020843506,0.8287250399589539,1.6501471996307373,1.5657497644424438,1.506879448890686,2005-07-01
CAN,1.8697006702423096,1.8824594020843506,0.8287250399589539,1.6501471996307373,1.5657497644424438,1.506879448890686,2005-08-01
CAN,1.8697006702423096,1.8824594020843506,0.8287250399589539,1.6501471996307373,1.5657497644424438,1.506879448890686,2005-09-01
CAN,1.8697006702423096,1.8824594020843506,0.8287250399589539,1.6501471996307373,1.5657497644424438,1.506879448890686,2005-10-01
CAN,1.8697006702423096,1.8824594020843506,0.8287250399589539,1.6501471996307373,1.5657497644424438,1.506879448890686,2005-11-01
CAN,1.8697006702423096,1.8824594020843506,0.8287250399589539,1.6501471996307373,1.5657497644424438,1.506879448890686,2005-12-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-01-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-02-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-03-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-04-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-05-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-06-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-07-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-08-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-09-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-10-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-11-01
CAN,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078857,2006-12-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-01-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-02-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-03-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-04-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-05-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-06-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-07-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-08-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-09-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-10-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-11-01
CAN,1.9908803701400757,1.7548153400421143,1.0070106983184814,1.7971001863479614,1.6063895225524902,1.3846715688705444,2007-12-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-01-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-02-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-03-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-04-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-05-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-06-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-07-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-08-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-09-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-10-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-11-01
CAN,1.9877214431762695,1.782482385635376,1.0413726568222046,1.7963930368423462,1.6509435176849365,1.4075285196304321,2008-12-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-01-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-02-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-03-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-04-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-05-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-06-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-07-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-08-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-09-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-10-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-11-01
CAN,2.0517966747283936,1.7420833110809326,1.1270759105682373,1.7967267036437988,1.6965787410736084,1.401895523071289,2009-12-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-01-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-02-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-03-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-04-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-05-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-06-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-07-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-08-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-09-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-10-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-11-01
CAN,2.061873197555542,1.7778267860412598,0.9363182187080383,1.7985904216766357,1.6934303045272827,1.352658748626709,2010-12-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-01-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-02-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-03-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-04-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-05-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-06-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-07-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-08-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-09-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-10-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-11-01
CAN,1.9711334705352783,1.7725454568862915,1.0771757364273071,1.7271199226379395,1.684840202331543,1.3801445960998535,2011-12-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-01-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-02-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-03-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-04-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-05-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-06-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-07-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-08-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-09-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-10-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-11-01
CAN,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.7071946859359741,1.4375053644180298,2012-12-01
