date,yield,iso3
2025-04-01,1.676190476190476,CHN
2025-05-01,1.6673684210526316,CHN
2025-06-01,1.6598499999999998,CHN
2025-07-01,1.657625,CHN
2012-12-01,6.25,CIV
2013-12-01,6.35,CIV
2015-12-01,5.75,CIV
2021-03-01,6.47125,CIV
2021-04-01,6.332761904761905,CIV
2021-05-01,6.265444444444444,CIV
2021-06-01,6.25005,CIV
2021-07-01,6.232666666666667,CIV
2021-08-01,6.21759090909091,CIV
2021-09-01,6.1890909090909085,CIV
2021-10-01,6.113380952380952,CIV
2021-11-01,6.0913,CIV
2021-12-01,6.005043478260869,CIV
2022-01-01,6.032055555555555,CIV
2022-02-01,5.8832,CIV
2022-03-01,5.817210526315789,CIV
2022-04-01,5.782642857142856,CIV
2022-05-01,5.9870909090909095,CIV
2022-06-01,5.987,CIV
2022-07-01,5.786555555555555,CIV
2022-08-01,5.809222222222222,CIV
2022-09-01,5.969181818181818,CIV
2022-10-01,6.030428571428571,CIV
2022-11-01,6.0224,CIV
2022-12-01,6.184857142857143,CIV
2023-01-01,6.144045454545455,CIV
2023-02-01,6.43,CIV
2024-08-01,7.708461538461538,CIV
2024-09-01,7.582857142857144,CIV
2024-10-01,6.94,CIV
2024-11-01,7.270526315789475,CIV
2024-12-01,7.392857142857143,CIV
2025-01-01,7.42409090909091,CIV
2025-02-01,7.1715,CIV
2025-03-01,7.01,CIV
2025-04-01,7.010000000000001,CIV
2025-05-01,7.01,CIV
2025-06-01,7.01,CIV
2025-07-01,7.01,CIV
2002-09-01,19.0,COL
2002-10-01,16.35,COL
2002-11-01,15.190000000000001,COL
2002-12-01,15.775,COL
2003-01-01,15.7,COL
2003-02-01,16.3,COL
2003-03-01,16.3575,COL
2003-04-01,16.25,COL
2003-05-01,15.248,COL
2003-06-01,14.899999999999999,COL
2003-07-01,14.7775,COL
2003-08-01,14.874,COL
2003-09-01,14.6275,COL
2003-10-01,14.716,COL
2003-11-01,14.20361111111111,COL
2003-12-01,14.149785714285715,COL
2004-01-01,13.841925,COL
2004-02-01,13.575550000000002,COL
2004-03-01,12.548636363636364,COL
2004-04-01,12.4504,COL
2004-05-01,14.158750000000001,COL
2004-06-01,14.0862,COL
2004-07-01,14.1589,COL
2004-08-01,14.044952380952381,COL
2004-09-01,13.458227272727273,COL
2004-10-01,13.250399999999999,COL
2004-11-01,12.8619,COL
2004-12-01,12.755869565217392,COL
2005-01-01,12.1725,COL
2005-02-01,11.906749999999999,COL
2005-03-01,12.229565217391302,COL
2005-04-01,12.155952380952382,COL
2005-05-01,11.763045454545454,COL
2005-06-01,11.360545454545456,COL
2005-07-01,10.513380952380952,COL
2005-08-01,10.232636363636363,COL
2005-09-01,9.374818181818183,COL
2005-10-01,8.854000000000001,COL
2005-11-01,8.95875,COL
2005-12-01,8.76390909090909,COL
2006-01-01,8.166238095238095,COL
2006-02-01,7.52625,COL
2006-03-01,7.5211,COL
2006-04-01,8.440416666666666,COL
2008-07-01,12.9315,COL
2008-08-01,11.913052631578948,COL
2008-09-01,11.81440909090909,COL
2008-10-01,12.693260869565217,COL
2008-11-01,12.849,COL
2012-07-01,6.8145625,COL
2012-08-01,6.605714285714286,COL
2012-09-01,6.498,COL
2012-10-01,6.088695652173913,COL
2012-11-01,6.082333333333334,COL
2012-12-01,6.000761904761905,COL
2013-01-01,6.08,COL
2013-02-01,6.08,COL
2013-03-01,6.08,COL
2013-04-01,6.079999999999999,COL
2013-05-01,6.079999999999999,COL
2013-06-01,6.7726500000000005,COL
2013-07-01,6.792090909090908,COL
2013-08-01,7.057,COL
2013-09-01,7.097714285714285,COL
2013-10-01,6.7407272727272725,COL
2013-11-01,6.841684210526315,COL
2013-12-01,6.762863636363636,COL
2014-01-01,6.876956521739131,COL
2014-02-01,7.176550000000001,COL
2014-03-01,6.94455,COL
2014-04-01,6.297363636363636,COL
2014-05-01,6.3009545454545455,COL
2014-06-01,6.437666666666667,COL
2014-07-01,6.542826086956523,COL
2014-08-01,6.60795,COL
2014-09-01,6.603727272727273,COL
2014-10-01,6.681086956521739,COL
2014-11-01,6.542,COL
2014-12-01,7.034043478260869,COL
2015-01-01,6.837052631578947,COL
2015-02-01,6.584350000000001,COL
2015-03-01,6.865285714285714,COL
2015-04-01,6.786809523809524,COL
2015-05-01,6.8770476190476195,COL
2015-06-01,7.119421052631579,COL
2015-07-01,7.21535294117647,COL
2015-08-01,7.430882352941176,COL
2015-09-01,7.896600000000001,COL
2015-10-01,7.764571428571429,COL
2015-11-01,7.990380952380953,COL
2015-12-01,8.3155,COL
2016-01-01,8.529684210526316,COL
2016-02-01,8.791809523809523,COL
2016-03-01,8.259652173913043,COL
2016-04-01,7.977333333333333,COL
2016-05-01,8.110272727272728,COL
2016-06-01,7.9626363636363635,COL
2016-07-01,7.600095238095238,COL
2016-08-01,7.498727272727273,COL
2016-09-01,7.184181818181818,COL
2016-10-01,7.179904761904761,COL
2016-11-01,7.487954545454545,COL
2016-12-01,7.2624545454545455,COL
2017-01-01,6.894363636363636,COL
2017-02-01,6.890428571428572,COL
2017-03-01,6.953636363636363,COL
2017-04-01,6.5177000000000005,COL
2017-05-01,6.297434782608696,COL
2017-06-01,6.341090909090909,COL
2017-07-01,6.7493333333333325,COL
2017-08-01,6.8033913043478265,COL
2017-09-01,6.602571428571428,COL
2017-10-01,6.506318181818182,COL
2017-11-01,6.663904761904762,COL
2017-12-01,6.492904761904762,COL
2018-01-01,6.416173913043479,COL
2018-02-01,6.52235,COL
2018-03-01,6.568363636363636,COL
2018-04-01,6.460142857142857,COL
2018-05-01,6.580173913043478,COL
2018-06-01,6.597380952380952,COL
2018-07-01,6.6628181818181815,COL
2018-08-01,6.850478260869566,COL
2018-09-01,6.91725,COL
2018-10-01,7.062086956521739,COL
2018-11-01,7.082416666666667,COL
2018-12-01,6.908666666666666,COL
2019-01-01,6.822,COL
2019-02-01,6.710083333333333,COL
2019-03-01,6.619208333333333,COL
2019-04-01,6.425636363636364,COL
2019-05-01,6.51712,COL
2019-06-01,6.100611111111111,COL
2019-07-01,5.816,COL
2019-08-01,5.842227272727272,COL
2019-09-01,5.833952380952381,COL
2019-10-01,5.830625,COL
2019-11-01,6.0930526315789475,COL
2019-12-01,6.077909090909091,COL
2020-01-01,5.86088,COL
2020-02-01,5.61848,COL
2020-03-01,7.156923076923077,COL
2020-04-01,6.998157894736842,COL
2020-05-01,5.789578947368421,COL
2020-06-01,5.7058888888888895,COL
2020-07-01,5.427730769230769,COL
2020-08-01,5.19776,COL
2020-09-01,4.9939629629629625,COL
2020-10-01,5.126714285714286,COL
2020-11-01,4.993791666666667,COL
2020-12-01,4.930238095238095,COL
2021-01-01,4.8480869565217395,COL
2021-02-01,5.009,COL
2021-03-01,5.948892857142857,COL
2021-04-01,6.140879999999999,COL
2021-05-01,7.111320000000001,COL
2021-06-01,7.00315,COL
2021-07-01,6.967476190476191,COL
2021-08-01,6.987875,COL
2021-09-01,7.170958333333334,COL
2021-10-01,7.548478260869565,COL
2021-11-01,8.018375,COL
2021-12-01,8.01005,COL
2022-01-01,8.78496,COL
2022-02-01,8.99804,COL
2022-03-01,9.6896,COL
2022-04-01,9.7211,COL
2022-05-01,11.087636363636364,COL
2022-06-01,11.3649,COL
2022-07-01,12.447315789473684,COL
2022-08-01,11.897400000000001,COL
2022-09-01,12.465608695652174,COL
2022-10-01,13.771049999999999,COL
2022-11-01,13.53325,COL
2022-12-01,12.842949999999998,COL
2023-01-01,12.544952380952381,COL
2023-02-01,12.454684210526317,COL
2023-03-01,12.31095238095238,COL
2023-04-01,11.512722222222221,COL
2023-05-01,11.26704761904762,COL
2023-06-01,10.490947368421052,COL
2023-07-01,10.092782608695654,COL
2023-08-01,10.479695652173914,COL
2023-09-01,11.022428571428572,COL
2023-10-01,11.742714285714285,COL
2023-11-01,10.764909090909091,COL
2023-12-01,10.231952380952382,COL
2024-01-01,9.649136363636364,COL
2024-02-01,9.65495238095238,COL
2024-03-01,9.88255,COL
2024-04-01,10.520272727272728,COL
2024-05-01,10.554590909090908,COL
2024-06-01,10.6627,COL
2024-07-01,10.520130434782608,COL
2024-08-01,9.941590909090909,COL
2024-09-01,9.70347619047619,COL
2024-10-01,10.203318181818181,COL
2024-11-01,10.457333333333334,COL
2024-12-01,10.985863636363636,COL
2025-01-01,11.219142857142858,COL
2025-02-01,11.174249999999999,COL
2025-03-01,11.41835,COL
2025-04-01,11.77495,COL
2025-05-01,12.251047619047618,COL
2025-06-01,12.467444444444444,COL
2025-07-01,11.987875,COL
1997-11-01,6.93,CYP
1997-12-01,6.93,CYP
1998-01-01,6.93,CYP
1998-02-01,6.93,CYP
1998-03-01,7.16,CYP
1998-04-01,7.16,CYP
1998-05-01,7.19,CYP
1998-06-01,7.24,CYP
1998-07-01,7.24,CYP
1998-08-01,7.24,CYP
1998-09-01,7.24,CYP
1998-10-01,7.24,CYP
1998-11-01,7.29,CYP
1998-12-01,7.29,CYP
1999-01-01,7.28,CYP
1999-02-01,7.28,CYP
1999-03-01,7.28,CYP
1999-04-01,7.32,CYP
1999-05-01,7.32,CYP
1999-06-01,7.34,CYP
1999-07-01,7.36,CYP
1999-08-01,7.36,CYP
1999-09-01,7.38,CYP
1999-10-01,7.38,CYP
1999-11-01,7.39,CYP
1999-12-01,7.41,CYP
2000-01-01,7.41,CYP
2000-02-01,7.4,CYP
2000-03-01,7.43,CYP
2000-04-01,7.45,CYP
2000-05-01,7.51,CYP
2000-06-01,7.51,CYP
2000-07-01,7.59,CYP
2000-08-01,7.59,CYP
2000-09-01,7.6,CYP
2000-10-01,7.61,CYP
2000-11-01,7.67,CYP
2000-12-01,7.69,CYP
2001-01-01,7.68,CYP
2001-02-01,7.684,CYP
2001-03-01,7.655,CYP
2001-04-01,7.624285714285714,CYP
2001-05-01,7.707826086956522,CYP
2001-06-01,7.700000000000001,CYP
2001-07-01,7.6863636363636365,CYP
2001-08-01,7.55,CYP
2001-09-01,7.55,CYP
2001-10-01,7.55,CYP
2001-11-01,7.55,CYP
2001-12-01,7.549999999999999,CYP
2002-01-01,7.55,CYP
2002-02-01,7.114,CYP
2002-03-01,5.37,CYP
2002-04-01,5.37,CYP
2002-05-01,5.37,CYP
2002-06-01,5.37,CYP
2002-07-01,5.37,CYP
2002-08-01,5.37,CYP
2002-09-01,5.37,CYP
2002-10-01,5.37,CYP
2002-11-01,5.37,CYP
2002-12-01,5.37,CYP
2003-01-01,5.299565217391304,CYP
2003-02-01,4.83,CYP
2003-03-01,4.83,CYP
2003-04-01,4.775454545454545,CYP
2003-05-01,4.63,CYP
2003-06-01,4.626190476190476,CYP
2003-07-01,4.59,CYP
2003-08-01,4.59,CYP
2003-09-01,4.59,CYP
2003-10-01,4.638695652173913,CYP
2003-11-01,4.75,CYP
2003-12-01,4.75,CYP
2004-01-01,4.75,CYP
2004-02-01,4.792,CYP
2004-03-01,5.17,CYP
2004-04-01,5.17,CYP
2004-05-01,5.17,CYP
2004-06-01,5.490454545454545,CYP
2004-07-01,6.579999999999999,CYP
2004-08-01,6.579999999999999,CYP
2004-09-01,6.579999999999999,CYP
2004-10-01,6.58,CYP
2004-11-01,6.453181818181818,CYP
2004-12-01,6.262608695652173,CYP
2005-01-01,6.131904761904762,CYP
2005-02-01,6.061,CYP
2005-03-01,5.89,CYP
2005-04-01,5.870952380952381,CYP
2005-05-01,5.84,CYP
2005-06-01,5.112727272727272,CYP
2005-07-01,4.84,CYP
2005-08-01,4.84,CYP
2005-09-01,4.8118181818181816,CYP
2005-10-01,4.22,CYP
2005-11-01,4.22,CYP
2005-12-01,4.086363636363637,CYP
2006-01-01,3.9600000000000004,CYP
2006-02-01,3.96,CYP
2006-03-01,3.9695652173913043,CYP
2006-04-01,4.07,CYP
2006-05-01,4.07,CYP
2006-06-01,4.031818181818182,CYP
2006-07-01,4.208571428571429,CYP
2006-08-01,4.28,CYP
2006-09-01,4.28,CYP
2006-10-01,4.264545454545455,CYP
2006-11-01,4.26,CYP
2006-12-01,4.26,CYP
2007-01-01,4.355652173913044,CYP
2007-02-01,4.42,CYP
2007-03-01,4.47,CYP
2007-04-01,4.44,CYP
2007-05-01,4.44,CYP
2007-06-01,4.44,CYP
2007-07-01,4.44,CYP
2007-08-01,4.44,CYP
2007-09-01,4.448,CYP
2007-10-01,4.6,CYP
2007-11-01,4.6,CYP
2007-12-01,4.6,CYP
2008-01-01,4.6,CYP
2008-02-01,4.6,CYP
2008-03-01,4.6,CYP
2008-04-01,4.6,CYP
2008-05-01,4.6,CYP
2008-06-01,4.6,CYP
2008-07-01,4.6,CYP
2008-08-01,4.6,CYP
2008-09-01,4.6,CYP
2008-10-01,4.6,CYP
2008-11-01,4.6,CYP
2008-12-01,4.6,CYP
2009-01-01,4.6,CYP
2009-02-01,4.6,CYP
2009-03-01,4.6,CYP
2009-04-01,4.6,CYP
2009-05-01,4.6,CYP
2009-06-01,4.6,CYP
2009-07-01,4.6,CYP
2009-08-01,4.6,CYP
2009-09-01,4.6,CYP
2009-10-01,4.6,CYP
2009-11-01,4.6,CYP
2009-12-01,4.6,CYP
2010-01-01,4.6,CYP
2010-02-01,4.6,CYP
2010-03-01,4.6,CYP
2010-04-01,4.6,CYP
2010-05-01,4.6,CYP
2010-06-01,4.6,CYP
2010-07-01,4.6,CYP
2010-08-01,4.6,CYP
2010-09-01,4.6,CYP
2010-10-01,4.6,CYP
2010-11-01,4.6,CYP
2010-12-01,4.6,CYP
2011-01-01,4.6,CYP
2011-02-01,4.6,CYP
2011-03-01,4.6,CYP
2011-04-01,4.6,CYP
2011-05-01,4.6,CYP
2011-06-01,5.7785714285714285,CYP
2011-07-01,6.25,CYP
2011-08-01,6.420454545454546,CYP
2011-09-01,7.0,CYP
2011-10-01,7.0,CYP
2011-11-01,7.0,CYP
2011-12-01,7.0,CYP
2012-01-01,7.0,CYP
2012-02-01,7.0,CYP
2012-03-01,7.0,CYP
2012-04-01,7.0,CYP
2012-05-01,7.0,CYP
2012-06-01,7.0,CYP
2012-07-01,7.0,CYP
2012-08-01,7.0,CYP
2012-09-01,7.0,CYP
2012-10-01,7.0,CYP
2012-11-01,7.0,CYP
2012-12-01,7.0,CYP
2013-01-01,7.0,CYP
2013-02-01,7.0,CYP
2013-03-01,7.0,CYP
2013-04-01,7.0,CYP
2013-05-01,7.0,CYP
2013-06-01,7.0,CYP
2013-07-01,6.0,CYP
2013-08-01,6.0,CYP
2013-09-01,6.0,CYP
2013-10-01,6.0,CYP
2013-11-01,6.0,CYP
2013-12-01,6.0,CYP
2014-01-01,6.0,CYP
2014-02-01,6.0,CYP
2014-03-01,6.0,CYP
2014-04-01,6.0,CYP
2014-05-01,6.0,CYP
2014-06-01,6.0,CYP
2014-07-01,6.0,CYP
2014-08-01,6.0,CYP
2014-09-01,6.0,CYP
2014-10-01,6.0,CYP
2014-11-01,6.0,CYP
2014-12-01,6.0,CYP
2015-01-01,6.0,CYP
2015-02-01,6.0,CYP
2015-03-01,6.0,CYP
2015-04-01,6.0,CYP
2015-05-01,3.9619999999999997,CYP
2015-06-01,3.8927272727272726,CYP
2015-07-01,3.6921739130434785,CYP
2015-08-01,3.693809523809524,CYP
2015-09-01,3.7013636363636366,CYP
2015-10-01,3.6436363636363636,CYP
2015-11-01,3.998095238095238,CYP
2015-12-01,3.7469565217391305,CYP
2016-01-01,3.8,CYP
2016-02-01,4.003809523809524,CYP
2016-03-01,4.016190476190476,CYP
2016-04-01,3.9890476190476187,CYP
2016-05-01,3.8904545454545456,CYP
2016-06-01,3.821818181818182,CYP
2016-07-01,3.8661111111111115,CYP
2016-08-01,3.8404347826086958,CYP
2016-09-01,3.6209090909090906,CYP
2016-10-01,3.391111111111111,CYP
2016-11-01,3.4736363636363636,CYP
2016-12-01,3.5504545454545453,CYP
2017-01-01,3.4522727272727276,CYP
2017-02-01,3.371,CYP
2017-03-01,3.3408695652173916,CYP
2017-04-01,3.2275,CYP
2017-05-01,3.034347826086957,CYP
2017-06-01,2.8436363636363637,CYP
2017-07-01,2.572777777777778,CYP
2017-08-01,2.493888888888889,CYP
2017-09-01,2.1947619047619047,CYP
2017-10-01,1.8436363636363637,CYP
2017-11-01,1.5327272727272727,CYP
2017-12-01,1.5814285714285714,CYP
2018-01-01,1.683913043478261,CYP
2018-02-01,1.9285,CYP
2018-03-01,1.8268181818181817,CYP
2018-04-01,2.1185714285714288,CYP
2018-05-01,2.5182608695652173,CYP
2018-06-01,2.610952380952381,CYP
2018-07-01,2.084090909090909,CYP
2018-08-01,2.221739130434783,CYP
2018-09-01,2.0145,CYP
2018-10-01,2.351304347826087,CYP
2018-11-01,2.4072727272727272,CYP
2018-12-01,2.3395238095238096,CYP
2019-01-01,2.222608695652174,CYP
2019-02-01,1.9995,CYP
2019-03-01,1.7466666666666666,CYP
2019-04-01,1.4845454545454544,CYP
2019-05-01,1.3356521739130434,CYP
2019-06-01,0.8220000000000001,CYP
2019-07-01,0.6639130434782609,CYP
2019-08-01,0.44045454545454543,CYP
2019-09-01,0.47904761904761906,CYP
2019-10-01,0.5073913043478261,CYP
2019-11-01,0.5842857142857143,CYP
2019-12-01,0.5663636363636364,CYP
2020-01-01,0.6086956521739131,CYP
2020-02-01,0.561,CYP
2020-03-01,1.2563636363636363,CYP
2020-04-01,1.8659090909090907,CYP
2020-05-01,1.6880952380952383,CYP
2020-06-01,1.0486363636363636,CYP
2020-07-01,0.9456521739130435,CYP
2020-08-01,0.8890476190476191,CYP
2020-09-01,0.7361111111111112,CYP
2020-10-01,0.4413636363636364,CYP
2020-11-01,0.29,CYP
2020-12-01,0.19043478260869565,CYP
2021-01-01,0.21000000000000002,CYP
2021-02-01,0.30764705882352944,CYP
2021-03-01,0.3873913043478261,CYP
2021-04-01,0.40727272727272723,CYP
2021-05-01,0.5344444444444444,CYP
2021-06-01,0.3654545454545454,CYP
2021-07-01,0.24954545454545454,CYP
2021-08-01,0.15000000000000002,CYP
2021-09-01,0.2340909090909091,CYP
2021-10-01,0.38619047619047614,CYP
2021-11-01,0.5472727272727274,CYP
2021-12-01,0.6466666666666667,CYP
2022-01-01,0.8585714285714287,CYP
2022-02-01,1.5859999999999999,CYP
2022-03-01,1.9208695652173913,CYP
2022-04-01,2.2595238095238095,CYP
2022-05-01,2.6825,CYP
2022-06-01,3.4231818181818183,CYP
2022-07-01,3.413809523809524,CYP
2022-08-01,3.07,CYP
2022-09-01,3.691818181818182,CYP
2022-10-01,4.196,CYP
2022-11-01,4.190909090909091,CYP
2022-12-01,4.198571428571428,CYP
2023-01-01,4.190454545454545,CYP
2023-02-01,4.1155,CYP
2023-03-01,4.275,CYP
2000-04-01,6.343733333333333,CZE
2000-05-01,6.367225,CZE
2000-06-01,6.5662,CZE
2000-07-01,6.8654,CZE
2000-08-01,6.994925,CZE
2000-09-01,7.02778,CZE
2000-10-01,7.364036363636364,CZE
2000-11-01,7.6228454545454545,CZE
2000-12-01,7.387115789473684,CZE
2001-01-01,6.822727272727272,CZE
2001-02-01,6.4995,CZE
2001-03-01,6.238636363636363,CZE
2001-04-01,6.254761904761905,CZE
2001-05-01,6.482608695652174,CZE
2001-06-01,6.718571428571429,CZE
2001-07-01,6.830454545454546,CZE
2001-08-01,6.756086956521739,CZE
2001-09-01,6.458499999999999,CZE
2001-10-01,5.845217391304348,CZE
2001-11-01,5.401818181818182,CZE
2001-12-01,5.404761904761905,CZE
2002-01-01,5.316521739130435,CZE
2002-02-01,5.310499999999999,CZE
2002-03-01,5.546666666666667,CZE
2002-04-01,5.434090909090909,CZE
2002-05-01,5.2986956521739135,CZE
2002-06-01,5.1285,CZE
2002-07-01,4.802173913043478,CZE
2002-08-01,4.5618181818181816,CZE
2002-09-01,4.475238095238096,CZE
2002-10-01,4.29,CZE
2002-11-01,4.214285714285714,CZE
2002-12-01,4.140454545454546,CZE
2003-01-01,4.100869565217391,CZE
2003-02-01,3.8095,CZE
2003-03-01,3.746666666666666,CZE
2003-04-01,3.9231818181818183,CZE
2003-05-01,3.744545454545454,CZE
2003-06-01,3.4928571428571424,CZE
2003-07-01,4.055652173913043,CZE
2003-08-01,4.225714285714285,CZE
2003-09-01,4.257727272727273,CZE
2003-10-01,4.478260869565218,CZE
2003-11-01,4.75,CZE
2003-12-01,4.812173913043478,CZE
2004-01-01,4.6890909090909085,CZE
2004-02-01,4.8555,CZE
2004-03-01,4.591304347826087,CZE
2004-04-01,4.679090909090909,CZE
2004-05-01,4.9471428571428575,CZE
2004-06-01,5.086363636363636,CZE
2004-07-01,5.167272727272728,CZE
2004-08-01,5.088181818181818,CZE
2004-09-01,5.081818181818182,CZE
2004-10-01,4.88047619047619,CZE
2004-11-01,4.627272727272727,CZE
2004-12-01,4.134347826086957,CZE
2005-01-01,3.907142857142857,CZE
2005-02-01,3.622,CZE
2005-03-01,3.6969565217391307,CZE
2005-04-01,3.698571428571429,CZE
2005-05-01,3.4913636363636367,CZE
2005-06-01,3.311818181818182,CZE
2005-07-01,3.3319047619047617,CZE
2005-08-01,3.361304347826087,CZE
2005-09-01,3.2572727272727273,CZE
2005-10-01,3.4609523809523814,CZE
2005-11-01,3.786363636363636,CZE
2005-12-01,3.6136363636363638,CZE
2006-01-01,3.387272727272727,CZE
2006-02-01,3.4270000000000005,CZE
2006-03-01,3.577391304347826,CZE
2006-04-01,3.8505000000000003,CZE
2006-05-01,3.926086956521739,CZE
2006-06-01,4.042272727272728,CZE
2006-07-01,4.0338095238095235,CZE
2006-08-01,3.8656521739130434,CZE
2006-09-01,3.9166666666666665,CZE
2006-10-01,3.9222727272727274,CZE
2006-11-01,3.865,CZE
2006-12-01,3.77,CZE
2007-01-01,3.931739130434783,CZE
2007-02-01,3.8914999999999997,CZE
2007-03-01,3.87,CZE
2007-04-01,4.008571428571429,CZE
2007-05-01,4.1265217391304345,CZE
2007-06-01,4.473809523809524,CZE
2007-07-01,4.541818181818182,CZE
2007-08-01,4.446086956521739,CZE
2007-09-01,4.566,CZE
2007-10-01,4.532608695652174,CZE
2007-11-01,4.553636363636364,CZE
2007-12-01,4.688095238095238,CZE
2008-01-01,4.569565217391304,CZE
2008-02-01,4.527619047619048,CZE
2008-03-01,4.685714285714285,CZE
2008-04-01,4.726818181818182,CZE
2008-05-01,4.832272727272727,CZE
2008-06-01,5.128095238095238,CZE
2008-07-01,4.8960869565217395,CZE
2008-08-01,4.470952380952381,CZE
2008-09-01,4.429545454545455,CZE
2008-10-01,4.553478260869565,CZE
2008-11-01,4.5200000000000005,CZE
2008-12-01,4.29,CZE
2009-01-01,4.214090909090909,CZE
2009-02-01,4.74,CZE
2009-03-01,5.162727272727273,CZE
2009-04-01,5.260909090909091,CZE
2009-05-01,5.057619047619047,CZE
2009-06-01,5.451363636363637,CZE
2009-07-01,5.413043478260869,CZE
2009-08-01,5.088571428571429,CZE
2009-09-01,5.013636363636364,CZE
2009-10-01,4.484545454545454,CZE
2009-11-01,4.187142857142858,CZE
2009-12-01,3.973913043478261,CZE
2010-01-01,4.265714285714286,CZE
2010-02-01,4.335,CZE
2010-03-01,4.024478260869565,CZE
2010-04-01,3.8348571428571425,CZE
2010-05-01,4.100952380952381,CZE
2010-06-01,4.26,CZE
2010-07-01,3.974,CZE
2010-08-01,3.5627272727272725,CZE
2010-09-01,3.3457619047619045,CZE
2010-10-01,3.429,CZE
2010-11-01,3.587619047619048,CZE
2010-12-01,3.88952380952381,CZE
2011-01-01,3.978095238095238,CZE
2011-02-01,4.0509,CZE
2011-03-01,4.04504347826087,CZE
2011-04-01,4.0465,CZE
2011-05-01,3.8804999999999996,CZE
2011-06-01,3.7635,CZE
2011-07-01,3.7900000000000005,CZE
2011-08-01,3.389130434782609,CZE
2011-09-01,2.9996190476190474,CZE
2011-10-01,3.1395,CZE
2011-11-01,3.691904761904762,CZE
2011-12-01,3.697619047619048,CZE
2012-01-01,3.4054090909090906,CZE
2012-02-01,3.1997142857142857,CZE
2012-03-01,3.481954545454545,CZE
2012-04-01,3.4832,CZE
2012-05-01,3.3027142857142855,CZE
2012-06-01,3.110095238095238,CZE
2012-07-01,2.5694,CZE
2012-08-01,2.3992608695652176,CZE
2012-09-01,2.434789473684211,CZE
2012-10-01,2.236521739130435,CZE
2012-11-01,1.9393181818181817,CZE
2012-12-01,1.9138095238095236,CZE
2013-01-01,1.957391304347826,CZE
2013-02-01,2.012,CZE
2013-03-01,1.9814285714285713,CZE
2013-04-01,1.8190909090909089,CZE
2013-05-01,1.6604347826086956,CZE
2013-06-01,2.1385,CZE
2013-07-01,2.2330434782608695,CZE
2013-08-01,2.398181818181818,CZE
2013-09-01,2.4257142857142857,CZE
2013-10-01,2.328782608695652,CZE
2013-11-01,2.18,CZE
2013-12-01,2.257727272727273,CZE
2014-01-01,2.4317391304347824,CZE
2014-02-01,2.276,CZE
2014-03-01,2.2033333333333336,CZE
