iso3c,date,bond_yield,nd_gain,inflation,unemployment,government_debt,government_expenditure,region
CYP,2009-03-31,4.6,,,,,,Europe
CYP,2009-04-30,4.6,,,,,,Europe
CYP,2009-05-31,4.6,,,,,,Europe
CYP,2009-06-30,4.6,,,,,,Europe
CYP,2009-07-31,4.6,,,,,,Europe
CYP,2009-08-31,4.6,,,,,,Europe
CYP,2009-09-30,4.6,,,,,,Europe
CYP,2009-10-31,4.6,,,,,,Europe
CYP,2009-11-30,4.6,,,,,,Europe
CYP,2009-12-31,4.6,,,,,,Europe
CYP,2010-01-31,4.6,,,,,,Europe
CYP,2010-02-28,4.6,,,,,,Europe
CYP,2010-03-31,4.6,,,,,,Europe
CYP,2010-04-30,4.6,,,,,,Europe
CYP,2010-05-31,4.6,,,,,,Europe
CYP,2010-06-30,4.6,,,,,,Europe
CYP,2010-07-31,4.6,,,,,,Europe
CYP,2010-08-31,4.6,,,,,,Europe
CYP,2010-09-30,4.6,,,,,,Europe
CYP,2010-10-31,4.6,,,,,,Europe
CYP,2010-11-30,4.6,,,,,,Europe
CYP,2010-12-31,4.6,,,,,,Europe
CYP,2011-01-31,4.6,,,,,,Europe
CYP,2011-02-28,4.6,,,,,,Europe
CYP,2011-03-31,4.6,,,,,,Europe
CYP,2011-04-30,4.6,,,,,,Europe
CYP,2011-05-31,4.6,,,,,,Europe
CYP,2011-06-30,5.7785714285714285,,,,,,Europe
CYP,2011-07-31,6.25,,,,,,Europe
CYP,2011-08-31,6.420454545454546,,,,,,Europe
CYP,2011-09-30,7.0,,,,,,Europe
CYP,2011-10-31,7.0,,,,,,Europe
CYP,2011-11-30,7.0,,,,,,Europe
CYP,2011-12-31,7.0,,,,,,Europe
CYP,2012-01-31,7.0,,,,,,Europe
CYP,2012-02-29,7.0,,,,,,Europe
CYP,2012-03-31,7.0,,,,,,Europe
CYP,2012-04-30,7.0,,,,,,Europe
CYP,2012-05-31,7.0,,,,,,Europe
CYP,2012-06-30,7.0,,,,,,Europe
CYP,2012-07-31,7.0,,,,,,Europe
CYP,2012-08-31,7.0,,,,,,Europe
CYP,2012-09-30,7.0,,,,,,Europe
CYP,2012-10-31,7.0,,,,,,Europe
CYP,2012-11-30,7.0,,,,,,Europe
CYP,2012-12-31,7.0,,,,,,Europe
CYP,2013-01-31,7.0,,,,,,Europe
CYP,2013-02-28,7.0,,,,,,Europe
CYP,2013-03-31,7.0,,,,,,Europe
CYP,2013-04-30,7.0,,,,,,Europe
CYP,2013-05-31,7.0,,,,,,Europe
CYP,2013-06-30,7.0,,,,,,Europe
CYP,2013-07-31,6.0,,,,,,Europe
CYP,2013-08-31,6.0,,,,,,Europe
CYP,2013-09-30,6.0,,,,,,Europe
CYP,2013-10-31,6.0,,,,,,Europe
CYP,2013-11-30,6.0,,,,,,Europe
CYP,2013-12-31,6.0,,,,,,Europe
CYP,2014-01-31,6.0,,,,,,Europe
CYP,2014-02-28,6.0,,,,,,Europe
CYP,2014-03-31,6.0,,,,,,Europe
CYP,2014-04-30,6.0,,,,,,Europe
CYP,2014-05-31,6.0,,,,,,Europe
CYP,2014-06-30,6.0,,,,,,Europe
CYP,2014-07-31,6.0,,,,,,Europe
CYP,2014-08-31,6.0,,,,,,Europe
CYP,2014-09-30,6.0,,,,,,Europe
CYP,2014-10-31,6.0,,,,,,Europe
CYP,2014-11-30,6.0,,,,,,Europe
CYP,2014-12-31,6.0,,,,,,Europe
CYP,2015-01-31,6.0,,,,,,Europe
CYP,2015-02-28,6.0,,,,,,Europe
CYP,2015-03-31,6.0,,,,,,Europe
CYP,2015-04-30,6.0,,,,,,Europe
CYP,2015-05-31,3.9619999999999997,,,,,,Europe
CYP,2015-06-30,3.8927272727272726,,,,,,Europe
CYP,2015-07-31,3.6921739130434785,,,,,,Europe
CYP,2015-08-31,3.693809523809524,,,,,,Europe
CYP,2015-09-30,3.7013636363636366,,,,,,Europe
CYP,2015-10-31,3.6436363636363636,,,,,,Europe
CYP,2015-11-30,3.998095238095238,,,,,,Europe
CYP,2015-12-31,3.7469565217391305,,,,,,Europe
CYP,2016-01-31,3.8,,,,,,Europe
CYP,2016-02-29,4.003809523809524,,,,,,Europe
CYP,2016-03-31,4.016190476190476,,,,,,Europe
CYP,2016-04-30,3.9890476190476187,,,,,,Europe
CYP,2016-05-31,3.8904545454545456,,,,,,Europe
CYP,2016-06-30,3.821818181818182,,,,,,Europe
CYP,2016-07-31,3.8661111111111115,,,,,,Europe
CYP,2016-08-31,3.8404347826086958,,,,,,Europe
CYP,2016-09-30,3.6209090909090906,,,,,,Europe
CYP,2016-10-31,3.391111111111111,,,,,,Europe
CYP,2016-11-30,3.4736363636363636,,,,,,Europe
CYP,2016-12-31,3.5504545454545453,,,,,,Europe
CYP,2017-01-31,3.4522727272727276,,,,,,Europe
CYP,2017-02-28,3.371,,,,,,Europe
CYP,2017-03-31,3.3408695652173916,,,,,,Europe
CYP,2017-04-30,3.2275,,,,,,Europe
CYP,2017-05-31,3.034347826086957,,,,,,Europe
CYP,2017-06-30,2.8436363636363637,,,,,,Europe
CYP,2017-07-31,2.572777777777778,,,,,,Europe
CYP,2017-08-31,2.493888888888889,,,,,,Europe
CYP,2017-09-30,2.1947619047619047,,,,,,Europe
CYP,2017-10-31,1.8436363636363637,,,,,,Europe
CYP,2017-11-30,1.5327272727272727,,,,,,Europe
CYP,2017-12-31,1.5814285714285714,,,,,,Europe
CYP,2018-01-31,1.683913043478261,,,,,,Europe
CYP,2018-02-28,1.9285,,,,,,Europe
CYP,2018-03-31,1.8268181818181817,,,,,,Europe
CYP,2018-04-30,2.1185714285714288,,,,,,Europe
CYP,2018-05-31,2.5182608695652173,,,,,,Europe
CYP,2018-06-30,2.610952380952381,,,,,,Europe
CYP,2018-07-31,2.084090909090909,,,,,,Europe
CYP,2018-08-31,2.221739130434783,,,,,,Europe
CYP,2018-09-30,2.0145,,,,,,Europe
CYP,2018-10-31,2.351304347826087,,,,,,Europe
CYP,2018-11-30,2.4072727272727272,,,,,,Europe
CYP,2018-12-31,2.3395238095238096,,,,,,Europe
CYP,2019-01-31,2.222608695652174,,,,,,Europe
CYP,2019-02-28,1.9995,,,,,,Europe
CYP,2019-03-31,1.7466666666666666,,,,,,Europe
CYP,2019-04-30,1.4845454545454544,,,,,,Europe
CYP,2019-05-31,1.3356521739130434,,,,,,Europe
CYP,2019-06-30,0.8220000000000001,,,,,,Europe
CYP,2019-07-31,0.6639130434782609,,,,,,Europe
CYP,2019-08-31,0.44045454545454543,,,,,,Europe
CYP,2019-09-30,0.47904761904761906,,,,,,Europe
CYP,2019-10-31,0.5073913043478261,,,,,,Europe
CYP,2019-11-30,0.5842857142857143,,,,,,Europe
CYP,2019-12-31,0.5663636363636364,,,,,,Europe
CYP,2020-01-31,0.6086956521739131,,,,,,Europe
CYP,2020-02-29,0.561,,,,,,Europe
CYP,2020-03-31,1.2563636363636363,,,,,,Europe
CYP,2020-04-30,1.8659090909090907,,,,,,Europe
CYP,2020-05-31,1.6880952380952383,,,,,,Europe
CYP,2020-06-30,1.0486363636363636,,,,,,Europe
CYP,2020-07-31,0.9456521739130435,,,,,,Europe
CYP,2020-08-31,0.8890476190476191,,,,,,Europe
CYP,2020-09-30,0.7361111111111112,,,,,,Europe
CYP,2020-10-31,0.4413636363636364,,,,,,Europe
CYP,2020-11-30,0.29,,,,,,Europe
CYP,2020-12-31,0.19043478260869565,,,,,,Europe
CYP,2021-01-31,0.21000000000000002,,,,,,Europe
CYP,2021-02-28,0.30764705882352944,,,,,,Europe
CYP,2021-03-31,0.3873913043478261,,,,,,Europe
CYP,2021-04-30,0.40727272727272723,,,,,,Europe
CYP,2021-05-31,0.5344444444444444,,,,,,Europe
CYP,2021-06-30,0.3654545454545454,,,,,,Europe
CYP,2021-07-31,0.24954545454545454,,,,,,Europe
CYP,2021-08-31,0.15000000000000002,,,,,,Europe
CYP,2021-09-30,0.2340909090909091,,,,,,Europe
CYP,2021-10-31,0.38619047619047614,,,,,,Europe
CYP,2021-11-30,0.5472727272727274,,,,,,Europe
CYP,2021-12-31,0.6466666666666667,,,,,,Europe
CYP,2022-01-31,0.8585714285714287,,,,,,Europe
CYP,2022-02-28,1.5859999999999999,,,,,,Europe
CYP,2022-03-31,1.9208695652173913,,,,,,Europe
CYP,2022-04-30,2.2595238095238095,,,,,,Europe
CYP,2022-05-31,2.6825,,,,,,Europe
CYP,2022-06-30,3.4231818181818183,,,,,,Europe
CYP,2022-07-31,3.413809523809524,,,,,,Europe
CYP,2022-08-31,3.07,,,,,,Europe
CYP,2022-09-30,3.691818181818182,,,,,,Europe
CYP,2022-10-31,4.196,,,,,,Europe
CYP,2022-11-30,4.190909090909091,,,,,,Europe
CYP,2022-12-31,4.198571428571428,,,,,,Europe
CYP,2023-01-31,4.190454545454545,,,,,,Europe
CYP,2023-02-28,4.1155,,,,,,Europe
CYP,2023-03-31,4.275,,,,,,Europe
CZE,2000-04-30,6.343733333333333,,,,,,Europe
CZE,2000-05-31,6.367225,,,,,,Europe
CZE,2000-06-30,6.5662,,,,,,Europe
CZE,2000-07-31,6.8654,,,,,,Europe
CZE,2000-08-31,6.994925,,,,,,Europe
CZE,2000-09-30,7.02778,,,,,,Europe
CZE,2000-10-31,7.364036363636364,,,,,,Europe
CZE,2000-11-30,7.6228454545454545,,,,,,Europe
CZE,2000-12-31,7.387115789473684,,,,,,Europe
CZE,2001-01-31,6.822727272727272,,,,,,Europe
CZE,2001-02-28,6.4995,,,,,,Europe
CZE,2001-03-31,6.238636363636363,,,,,,Europe
CZE,2001-04-30,6.254761904761905,,,,,,Europe
CZE,2001-05-31,6.482608695652174,,,,,,Europe
CZE,2001-06-30,6.718571428571429,,,,,,Europe
CZE,2001-07-31,6.830454545454546,,,,,,Europe
CZE,2001-08-31,6.756086956521739,,,,,,Europe
CZE,2001-09-30,6.458499999999999,,,,,,Europe
CZE,2001-10-31,5.845217391304348,,,,,,Europe
CZE,2001-11-30,5.401818181818182,,,,,,Europe
CZE,2001-12-31,5.404761904761905,,,,,,Europe
CZE,2002-01-31,5.316521739130435,,,,,,Europe
CZE,2002-02-28,5.310499999999999,,,,,,Europe
CZE,2002-03-31,5.546666666666667,,,,,,Europe
CZE,2002-04-30,5.434090909090909,,,,,,Europe
CZE,2002-05-31,5.2986956521739135,,,,,,Europe
CZE,2002-06-30,5.1285,,,,,,Europe
CZE,2002-07-31,4.802173913043478,,,,,,Europe
CZE,2002-08-31,4.5618181818181816,,,,,,Europe
CZE,2002-09-30,4.475238095238096,,,,,,Europe
CZE,2002-10-31,4.29,,,,,,Europe
CZE,2002-11-30,4.214285714285714,,,,,,Europe
CZE,2002-12-31,4.140454545454546,,,,,,Europe
CZE,2003-01-31,4.100869565217391,,,,,,Europe
CZE,2003-02-28,3.8095,,,,,,Europe
CZE,2003-03-31,3.746666666666666,,,,,,Europe
CZE,2003-04-30,3.9231818181818183,,,,,,Europe
CZE,2003-05-31,3.744545454545454,,,,,,Europe
CZE,2003-06-30,3.4928571428571424,,,,,,Europe
CZE,2003-07-31,4.055652173913043,,,,,,Europe
CZE,2003-08-31,4.225714285714285,,,,,,Europe
CZE,2003-09-30,4.257727272727273,,,,,,Europe
CZE,2003-10-31,4.478260869565218,,,,,,Europe
CZE,2003-11-30,4.75,,,,,,Europe
CZE,2003-12-31,4.812173913043478,,,,,,Europe
CZE,2004-01-31,4.6890909090909085,,,,,,Europe
CZE,2004-02-29,4.8555,,,,,,Europe
CZE,2004-03-31,4.591304347826087,,,,,,Europe
CZE,2004-04-30,4.679090909090909,,,,,,Europe
CZE,2004-05-31,4.9471428571428575,,,,,,Europe
CZE,2004-06-30,5.086363636363636,,,,,,Europe
CZE,2004-07-31,5.167272727272728,,,,,,Europe
CZE,2004-08-31,5.088181818181818,,,,,,Europe
CZE,2004-09-30,5.081818181818182,,,,,,Europe
CZE,2004-10-31,4.88047619047619,,,,,,Europe
CZE,2004-11-30,4.627272727272727,,,,,,Europe
CZE,2004-12-31,4.134347826086957,,,,,,Europe
CZE,2005-01-31,3.907142857142857,,,,,,Europe
CZE,2005-02-28,3.622,,,,,,Europe
CZE,2005-03-31,3.6969565217391307,,,,,,Europe
CZE,2005-04-30,3.698571428571429,,,,,,Europe
CZE,2005-05-31,3.4913636363636367,,,,,,Europe
CZE,2005-06-30,3.311818181818182,,,,,,Europe
CZE,2005-07-31,3.3319047619047617,,,,,,Europe
CZE,2005-08-31,3.361304347826087,,,,,,Europe
CZE,2005-09-30,3.2572727272727273,,,,,,Europe
CZE,2005-10-31,3.4609523809523814,,,,,,Europe
CZE,2005-11-30,3.786363636363636,,,,,,Europe
CZE,2005-12-31,3.6136363636363638,,,,,,Europe
CZE,2006-01-31,3.387272727272727,,,,,,Europe
CZE,2006-02-28,3.4270000000000005,,,,,,Europe
CZE,2006-03-31,3.577391304347826,,,,,,Europe
CZE,2006-04-30,3.8505000000000003,,,,,,Europe
CZE,2006-05-31,3.926086956521739,,,,,,Europe
CZE,2006-06-30,4.042272727272728,,,,,,Europe
CZE,2006-07-31,4.0338095238095235,,,,,,Europe
CZE,2006-08-31,3.8656521739130434,,,,,,Europe
CZE,2006-09-30,3.9166666666666665,,,,,,Europe
CZE,2006-10-31,3.9222727272727274,,,,,,Europe
CZE,2006-11-30,3.865,,,,,,Europe
CZE,2006-12-31,3.77,,,,,,Europe
CZE,2007-01-31,3.931739130434783,,,,,,Europe
CZE,2007-02-28,3.8914999999999997,,,,,,Europe
CZE,2007-03-31,3.87,,,,,,Europe
CZE,2007-04-30,4.008571428571429,,,,,,Europe
CZE,2007-05-31,4.1265217391304345,,,,,,Europe
CZE,2007-06-30,4.473809523809524,,,,,,Europe
CZE,2007-07-31,4.541818181818182,,,,,,Europe
CZE,2007-08-31,4.446086956521739,,,,,,Europe
CZE,2007-09-30,4.566,,,,,,Europe
CZE,2007-10-31,4.532608695652174,,,,,,Europe
CZE,2007-11-30,4.553636363636364,,,,,,Europe
CZE,2007-12-31,4.688095238095238,,,,,,Europe
CZE,2008-01-31,4.569565217391304,,,,,,Europe
CZE,2008-02-29,4.527619047619048,,,,,,Europe
CZE,2008-03-31,4.685714285714285,,,,,,Europe
CZE,2008-04-30,4.726818181818182,,,,,,Europe
CZE,2008-05-31,4.832272727272727,,,,,,Europe
CZE,2008-06-30,5.128095238095238,,,,,,Europe
CZE,2008-07-31,4.8960869565217395,,,,,,Europe
CZE,2008-08-31,4.470952380952381,,,,,,Europe
CZE,2008-09-30,4.429545454545455,,,,,,Europe
CZE,2008-10-31,4.553478260869565,,,,,,Europe
CZE,2008-11-30,4.5200000000000005,,,,,,Europe
CZE,2008-12-31,4.29,,,,,,Europe
CZE,2009-01-31,4.214090909090909,,,,,,Europe
CZE,2009-02-28,4.74,,,,,,Europe
CZE,2009-03-31,5.162727272727273,,,,,,Europe
CZE,2009-04-30,5.260909090909091,,,,,,Europe
CZE,2009-05-31,5.057619047619047,,,,,,Europe
CZE,2009-06-30,5.451363636363637,,,,,,Europe
CZE,2009-07-31,5.413043478260869,,,,,,Europe
CZE,2009-08-31,5.088571428571429,,,,,,Europe
CZE,2009-09-30,5.013636363636364,,,,,,Europe
CZE,2009-10-31,4.484545454545454,,,,,,Europe
CZE,2009-11-30,4.187142857142858,,,,,,Europe
CZE,2009-12-31,3.973913043478261,,,,,,Europe
CZE,2010-01-31,4.265714285714286,,,,,,Europe
CZE,2010-02-28,4.335,,,,,,Europe
CZE,2010-03-31,4.024478260869565,,,,,,Europe
CZE,2010-04-30,3.8348571428571425,,,,,,Europe
CZE,2010-05-31,4.100952380952381,,,,,,Europe
CZE,2010-06-30,4.26,,,,,,Europe
CZE,2010-07-31,3.974,,,,,,Europe
CZE,2010-08-31,3.5627272727272725,,,,,,Europe
CZE,2010-09-30,3.3457619047619045,,,,,,Europe
CZE,2010-10-31,3.429,,,,,,Europe
CZE,2010-11-30,3.587619047619048,,,,,,Europe
CZE,2010-12-31,3.88952380952381,,,,,,Europe
CZE,2011-01-31,3.978095238095238,,,,,,Europe
CZE,2011-02-28,4.0509,,,,,,Europe
CZE,2011-03-31,4.04504347826087,,,,,,Europe
CZE,2011-04-30,4.0465,,,,,,Europe
CZE,2011-05-31,3.8804999999999996,,,,,,Europe
CZE,2011-06-30,3.7635,,,,,,Europe
CZE,2011-07-31,3.7900000000000005,,,,,,Europe
CZE,2011-08-31,3.389130434782609,,,,,,Europe
CZE,2011-09-30,2.9996190476190474,,,,,,Europe
CZE,2011-10-31,3.1395,,,,,,Europe
CZE,2011-11-30,3.691904761904762,,,,,,Europe
CZE,2011-12-31,3.697619047619048,,,,,,Europe
CZE,2012-01-31,3.4054090909090906,,,,,,Europe
CZE,2012-02-29,3.1997142857142857,,,,,,Europe
CZE,2012-03-31,3.481954545454545,,,,,,Europe
CZE,2012-04-30,3.4832,,,,,,Europe
CZE,2012-05-31,3.3027142857142855,,,,,,Europe
CZE,2012-06-30,3.110095238095238,,,,,,Europe
CZE,2012-07-31,2.5694,,,,,,Europe
CZE,2012-08-31,2.3992608695652176,,,,,,Europe
CZE,2012-09-30,2.434789473684211,,,,,,Europe
CZE,2012-10-31,2.236521739130435,,,,,,Europe
CZE,2012-11-30,1.9393181818181817,,,,,,Europe
CZE,2012-12-31,1.9138095238095236,,,,,,Europe
CZE,2013-01-31,1.957391304347826,,,,,,Europe
CZE,2013-02-28,2.012,,,,,,Europe
CZE,2013-03-31,1.9814285714285713,,,,,,Europe
CZE,2013-04-30,1.8190909090909089,,,,,,Europe
CZE,2013-05-31,1.6604347826086956,,,,,,Europe
CZE,2013-06-30,2.1385,,,,,,Europe
CZE,2013-07-31,2.2330434782608695,,,,,,Europe
CZE,2013-08-31,2.398181818181818,,,,,,Europe
CZE,2013-09-30,2.4257142857142857,,,,,,Europe
CZE,2013-10-31,2.328782608695652,,,,,,Europe
CZE,2013-11-30,2.18,,,,,,Europe
CZE,2013-12-31,2.257727272727273,,,,,,Europe
CZE,2014-01-31,2.4317391304347824,,,,,,Europe
CZE,2014-02-28,2.276,,,,,,Europe
CZE,2014-03-31,2.2033333333333336,,,,,,Europe
CZE,2014-04-30,2.000772727272727,,,,,,Europe
CZE,2014-05-31,1.7393181818181818,,,,,,Europe
CZE,2014-06-30,1.553809523809524,,,,,,Europe
CZE,2014-07-31,1.485086956521739,,,,,,Europe
CZE,2014-08-31,1.3828571428571428,,,,,,Europe
CZE,2014-09-30,1.2131818181818181,,,,,,Europe
CZE,2014-10-31,1.0894782608695652,,,,,,Europe
CZE,2014-11-30,0.8664,,,,,,Europe
CZE,2014-12-31,0.6833478260869565,,,,,,Europe
CZE,2015-01-31,0.4212727272727273,,,,,,Europe
CZE,2015-02-28,0.58895,,,,,,Europe
CZE,2015-03-31,0.5328571428571428,,,,,,Europe
CZE,2015-04-30,0.4350454545454545,,,,,,Europe
CZE,2015-05-31,0.7543,,,,,,Europe
CZE,2015-06-30,1.1919473684210526,,,,,,Europe
CZE,2015-07-31,1.1467272727272728,,,,,,Europe
CZE,2015-08-31,0.897,,,,,,Europe
CZE,2015-09-30,0.7878000000000001,,,,,,Europe
CZE,2015-10-31,0.599952380952381,,,,,,Europe
CZE,2015-11-30,0.5362857142857143,,,,,,Europe
CZE,2015-12-31,0.5615,,,,,,Europe
CZE,2016-01-31,0.6804,,,,,,Europe
CZE,2016-02-29,0.5231904761904762,,,,,,Europe
CZE,2016-03-31,0.43273913043478257,,,,,,Europe
CZE,2016-04-30,0.4721904761904762,,,,,,Europe
CZE,2016-05-31,0.4946818181818182,,,,,,Europe
CZE,2016-06-30,0.48768181818181816,,,,,,Europe
CZE,2016-07-31,0.4074761904761905,,,,,,Europe
CZE,2016-08-31,0.3278181818181818,,,,,,Europe
CZE,2016-09-30,0.27131818181818185,,,,,,Europe
CZE,2016-10-31,0.3700952380952381,,,,,,Europe
CZE,2016-11-30,0.5488181818181818,,,,,,Europe
CZE,2016-12-31,0.5228636363636364,,,,,,Europe
CZE,2017-01-31,0.46354545454545454,,,,,,Europe
CZE,2017-02-28,0.5586190476190476,,,,,,Europe
CZE,2017-03-31,0.8368181818181818,,,,,,Europe
CZE,2017-04-30,1.00095,,,,,,Europe
CZE,2017-05-31,0.8260869565217391,,,,,,Europe
CZE,2017-06-30,0.8473181818181819,,,,,,Europe
CZE,2017-07-31,0.9681428571428571,,,,,,Europe
CZE,2017-08-31,0.8935217391304349,,,,,,Europe
CZE,2017-09-30,1.0293809523809525,,,,,,Europe
CZE,2017-10-31,1.4588636363636363,,,,,,Europe
CZE,2017-11-30,1.674842105263158,,,,,,Europe
CZE,2017-12-31,1.4582857142857142,,,,,,Europe
CZE,2018-01-31,1.7515882352941177,,,,,,Europe
CZE,2018-02-28,1.8267499999999999,,,,,,Europe
CZE,2018-03-31,1.9339090909090908,,,,,,Europe
CZE,2018-04-30,1.7871428571428571,,,,,,Europe
CZE,2018-05-31,1.8652272727272725,,,,,,Europe
CZE,2018-06-30,2.1182857142857143,,,,,,Europe
CZE,2018-07-31,2.155545454545454,,,,,,Europe
CZE,2018-08-31,2.170391304347826,,,,,,Europe
CZE,2018-09-30,2.15915,,,,,,Europe
CZE,2018-10-31,2.1521304347826087,,,,,,Europe
CZE,2018-11-30,2.095666666666667,,,,,,Europe
CZE,2018-12-31,2.0283333333333333,,,,,,Europe
CZE,2019-01-31,1.8222608695652174,,,,,,Europe
CZE,2019-02-28,1.80925,,,,,,Europe
CZE,2019-03-31,1.8913333333333335,,,,,,Europe
CZE,2019-04-30,1.8512727272727274,,,,,,Europe
CZE,2019-05-31,1.82625,,,,,,Europe
CZE,2019-06-30,1.5878,,,,,,Europe
CZE,2019-07-31,1.421909090909091,,,,,,Europe
CZE,2019-08-31,1.025782608695652,,,,,,Europe
CZE,2019-09-30,1.300857142857143,,,,,,Europe
CZE,2019-10-31,1.34852,,,,,,Europe
CZE,2019-11-30,1.4948095238095238,,,,,,Europe
CZE,2019-12-31,1.5521052631578947,,,,,,Europe
CZE,2020-01-31,1.6477272727272727,,,,,,Europe
CZE,2020-02-29,1.5231,,,,,,Europe
CZE,2020-03-31,1.3882631578947369,,,,,,Europe
CZE,2020-04-30,1.3635,,,,,,Europe
CZE,2020-05-31,0.9281428571428572,,,,,,Europe
CZE,2020-06-30,0.8468636363636364,,,,,,Europe
CZE,2020-07-31,0.8260000000000001,,,,,,Europe
CZE,2020-08-31,0.940047619047619,,,,,,Europe
CZE,2020-09-30,0.9856363636363636,,,,,,Europe
CZE,2020-10-31,0.9504545454545454,,,,,,Europe
CZE,2020-11-30,1.1412857142857142,,,,,,Europe
CZE,2020-12-31,1.2603478260869565,,,,,,Europe
CZE,2021-01-31,1.27715,,,,,,Europe
CZE,2021-02-28,1.49085,,,,,,Europe
CZE,2021-03-31,1.8515652173913042,,,,,,Europe
CZE,2021-04-30,1.83555,,,,,,Europe
CZE,2021-05-31,1.7825714285714285,,,,,,Europe
CZE,2021-06-30,1.7593636363636365,,,,,,Europe
CZE,2021-07-31,1.7761363636363638,,,,,,Europe
CZE,2021-08-31,1.806590909090909,,,,,,Europe
CZE,2021-09-30,1.9620909090909089,,,,,,Europe
CZE,2021-10-31,2.4145238095238093,,,,,,Europe
CZE,2021-11-30,2.709454545454545,,,,,,Europe
CZE,2021-12-31,2.713047619047619,,,,,,Europe
CZE,2022-01-31,3.2170476190476185,,,,,,Europe
CZE,2022-02-28,3.07125,,,,,,Europe
CZE,2022-03-31,3.600772727272727,,,,,,Europe
CZE,2022-04-30,4.195809523809523,,,,,,Europe
CZE,2022-05-31,4.7925,,,,,,Europe
CZE,2022-06-30,5.229,,,,,,Europe
CZE,2022-07-31,4.401952380952381,,,,,,Europe
CZE,2022-08-31,4.106181818181818,,,,,,Europe
CZE,2022-09-30,4.763090909090909,,,,,,Europe
CZE,2022-10-31,5.625190476190476,,,,,,Europe
CZE,2022-11-30,5.138590909090909,,,,,,Europe
CZE,2022-12-31,4.812666666666667,,,,,,Europe
CZE,2023-01-31,4.538636363636363,,,,,,Europe
CZE,2023-02-28,4.6613,,,,,,Europe
CZE,2023-03-31,4.699173913043478,,,,,,Europe
CZE,2023-04-30,4.689222222222223,,,,,,Europe
CZE,2023-05-31,4.528181818181817,,,,,,Europe
CZE,2023-06-30,4.3464090909090904,,,,,,Europe
CZE,2023-07-31,4.152666666666667,,,,,,Europe
CZE,2023-08-31,4.272,,,,,,Europe
CZE,2023-09-30,4.510285714285714,,,,,,Europe
CZE,2023-10-31,4.765772727272727,,,,,,Europe
CZE,2023-11-30,4.411619047619048,,,,,,Europe
CZE,2023-12-31,3.9438421052631574,,,,,,Europe
CZE,2024-01-31,3.8666818181818177,,,,,,Europe
CZE,2024-02-29,3.7402380952380954,,,,,,Europe
CZE,2024-03-31,3.8124000000000002,,,,,,Europe
CZE,2024-04-30,4.250380952380953,,,,,,Europe
CZE,2024-05-31,4.211956521739131,,,,,,Europe
CZE,2024-06-30,4.2162500000000005,,,,,,Europe
CZE,2024-07-31,3.9329565217391305,,,,,,Europe
CZE,2024-08-31,3.7387727272727274,,,,,,Europe
CZE,2024-09-30,3.7265238095238096,,,,,,Europe
CZE,2024-10-31,3.942521739130435,,,,,,Europe
CZE,2024-11-30,3.978904761904762,,,,,,Europe
CZE,2024-12-31,4.022777777777778,,,,,,Europe
CZE,2025-01-31,4.084545454545455,,,,,,Europe
CZE,2025-02-28,3.979,,,,,,Europe
CZE,2025-03-31,4.239090909090909,,,,,,Europe
CZE,2025-04-30,4.072333333333334,,,,,,Europe
CZE,2025-05-31,4.1535,,,,,,Europe
CZE,2025-06-30,4.236476190476191,,,,,,Europe
CZE,2025-07-31,4.258875,,,,,,Europe
DEU,1995-01-31,7.571818181818182,,,,,,Europe
DEU,1995-02-28,7.404999999999999,,,,,,Europe
DEU,1995-03-31,7.26,,,,,,Europe
DEU,1995-04-30,7.073888888888889,,,,,,Europe
DEU,1995-05-31,6.849545454545455,,,,,,Europe
DEU,1995-06-30,6.715238095238096,,,,,,Europe
DEU,1995-07-31,6.787142857142857,,,,,,Europe
DEU,1995-08-31,6.710869565217391,,,,,,Europe
DEU,1995-09-30,6.558571428571428,,,,,,Europe
DEU,1995-10-31,6.530909090909091,,,,,,Europe
DEU,1995-11-30,6.319999999999999,,,,,,Europe
DEU,1995-12-31,6.078421052631579,,,,,,Europe
DEU,1996-01-31,5.8963636363636365,,,,,,Europe
DEU,1996-02-29,6.201904761904762,,,,,,Europe
DEU,1996-03-31,6.441428571428572,,,,,,Europe
DEU,1996-04-30,6.3945,,,,,,Europe
DEU,1996-05-31,6.462380952380952,,,,,,Europe
DEU,1996-06-30,6.569500000000001,,,,,,Europe
DEU,1996-07-31,6.47,,,,,,Europe
DEU,1996-08-31,6.308636363636364,,,,,,Europe
DEU,1996-09-30,6.226190476190476,,,,,,Europe
DEU,1996-10-31,6.006521739130435,,,,,,Europe
DEU,1996-11-30,5.845714285714286,,,,,,Europe
DEU,1996-12-31,5.794736842105263,,,,,,Europe
DEU,1997-01-31,5.8140909090909085,,,,,,Europe
DEU,1997-02-28,5.5725,,,,,,Europe
DEU,1997-03-31,5.762631578947368,,,,,,Europe
DEU,1997-04-30,5.891818181818182,,,,,,Europe
DEU,1997-05-31,5.809,,,,,,Europe
DEU,1997-06-30,5.743333333333333,,,,,,Europe
DEU,1997-07-31,5.560434782608696,,,,,,Europe
DEU,1997-08-31,5.87,,,,,,Europe
DEU,1997-09-30,5.8104545454545455,,,,,,Europe
DEU,1997-10-31,5.753478260869565,,,,,,Europe
DEU,1997-11-30,5.7585,,,,,,Europe
DEU,1997-12-31,5.5024999999999995,,,,,,Europe
DEU,1998-01-31,5.284285714285714,,,,,,Europe
DEU,1998-02-28,5.1545000000000005,,,,,,Europe
